# composition,0.56NaCl-0.44MgCl2
# source,Numbers, 2026
# temperature_K,760
# raw_file,0.56NaCl-0.44MgCl2_Numbers_2026_760.0_AP.csv
# savgol,False
# grid_points,2000
r (A),Cl-Cl,Mg-Cl,Mg-Mg,Mg-Na,Na-Cl,Na-Na
3.431869059529765,1.938516362924462,0.22917586327713857,0.7525566061670831,0.8111327236658326,1.0541090456993498,0.336665989618309
3.4371085542771387,1.960838106548774,0.22869488684092046,0.7751580447993993,0.8302157289012003,1.0450192403729366,0.34505862976963475
3.4423480490245124,1.9802692696968485,0.23010609018809403,0.7905215126588293,0.8480855653491745,1.0356148749594798,0.3495452447593797
3.447587543771886,1.9983817373721864,0.2323805142393697,0.8025829865525264,0.8654019488831918,1.0260670058566783,0.3522499139637319
3.45282703851926,2.016494205047524,0.23465493829064538,0.8146444604462233,0.882718332417209,1.0165191367538768,0.3549545831680841
3.4580665332666336,2.034606672722862,0.23692936234192102,0.8267059343399203,0.9000347159512262,1.0069712676510754,0.35765925237243634
3.4633060280140073,2.0527191403982,0.2392037863931967,0.8387674082336174,0.9173510994852434,0.9974233985482738,0.36036392157678854
3.468545522761381,2.070831608073538,0.24147821044447235,0.8508288821273143,0.9346674830192607,0.9878755294454722,0.36306859078114073
3.473785017508755,2.0889440757488758,0.24375263449574802,0.8628903560210114,0.9519838665532779,0.9783276603426707,0.365773259985493
3.479024512256128,2.1070565434242123,0.2460270585470235,0.8749518299147073,0.9693002500872937,0.9687797912398699,0.36847792918984495
3.484264007003502,2.1251690110995503,0.24830148259829915,0.8870133038084044,0.9866166336213109,0.9592319221370684,0.37118259839419715
3.4895035017508755,2.143281478774888,0.2505759066495748,0.8990747777021014,1.0039330171553282,0.9496840530342668,0.37388726759854934
3.4947429964982493,2.1593496752396204,0.2519002440365183,0.9101722271435722,1.0255380812976496,0.9433139808089043,0.38045422945772917
3.499982491245623,2.1743957360990502,0.25274953809129563,0.9207876643589299,1.049287485744123,0.9385328070222609,0.38895233764432247
3.5052219859929967,2.18944179695848,0.25359883214607304,0.9314031015742876,1.0730368901905962,0.9337516332356176,0.3974504458309158
3.5104614807403705,2.20448785781791,0.25444812620085044,0.9420185387896453,1.0967862946370697,0.9289704594489743,0.4059485540175091
3.515700975487744,2.2195339186773397,0.25529742025562785,0.952633976005003,1.120535699083543,0.9241892856623309,0.4144466622041025
3.520940470235118,2.234579979536769,0.2561467143104052,0.9632494132203607,1.1442851035300161,0.9194081118756876,0.4229447703906958
3.5261799649824916,2.249626040396199,0.2569960083651826,0.9738648504357185,1.1680345079764896,0.9146269380890442,0.43144287857728914
3.531419459729865,2.2646721012556275,0.25784530241995995,0.9844802876510753,1.1917839124229608,0.9098457643024013,0.43994098676388177
3.5366589544772387,2.2797181621150573,0.25869459647473736,0.9950957248664329,1.2155333168694342,0.9050645905157579,0.44843909495047507
3.5418984492246124,2.294764222974487,0.2595438905295147,1.0057111620817907,1.2392827213159074,0.9002834167291146,0.4569372031370684
3.547137943971986,2.3044923646668334,0.2601846767023512,1.018794677374187,1.2606940798789392,0.8949468499949975,0.4676357035592796
3.55237743871936,2.311314201698099,0.2607115108931966,1.0332270260342673,1.2808276691800902,0.8893067545570285,0.4795367439242122
3.5576169334667336,2.3181360387293646,0.26123834508404203,1.0476593746943474,1.300961258481241,0.8836666591190594,0.4914377842891448
3.5628564282141073,2.3249578757606306,0.26176517927488746,1.0620917233544276,1.3210948477823918,0.8780265636810903,0.5033388246540774
3.568095922961481,2.331779712791896,0.2622920134657329,1.076524072014508,1.3412284370835426,0.8723864682431213,0.5152398650190101
3.5733354177088548,2.338601549823162,0.2628188476565783,1.090956420674588,1.3613620263846935,0.8667463728051522,0.5271409053839426
3.5785749124562285,2.3454233868544274,0.26334568184742374,1.1053887693346685,1.3814956156858442,0.8611062773671831,0.5390419457488753
3.5838144072036022,2.3522452238856935,0.26387251603826917,1.1198211179947486,1.4016292049869952,0.8554661819292141,0.5509429861138079
3.5890539019509755,2.3590670609169586,0.26439935022911454,1.1342534666548276,1.4217627942881443,0.8498260864912456,0.5628440264787395
3.5942933966983492,2.365888897948224,0.26492618441995996,1.1486858153149078,1.441896383589295,0.8441859910532765,0.5747450668436721
3.599532891445723,2.3692527735612807,0.2660457774277139,1.1550114723166585,1.4639142178254134,0.8382632237793896,0.5833276684892449
3.6047723861930967,2.3705557041690843,0.2675186546903452,1.156505541090045,1.487055062042772,0.8321719840912954,0.5899324806580792
3.6100118809404704,2.3718586347768884,0.26899153195297654,1.1579996098634318,1.510195906260131,0.8260807444032013,0.5965372928269137
3.615251375687844,2.3731615653846925,0.2704644092156078,1.1594936786368184,1.5333367504774897,0.8199895047151073,0.6031421049957482
3.620490870435218,2.374464495992496,0.27193728647823917,1.1609877474102053,1.5564775946948486,0.8138982650270132,0.6097469171645826
3.6257303651825916,2.3757674266003,0.2734101637408705,1.162481816183592,1.5796184389122072,0.8078070253389191,0.6163517293334171
3.6309698599299653,2.3770703572081042,0.2748830410035018,1.1639758849569786,1.602759283129566,0.8017157856508251,0.6229565415022514
3.636209354677339,2.378373287815908,0.27635591826613315,1.1654699537303652,1.625900127346925,0.795624545962731,0.6295613536710859
3.6414488494247124,2.379676218423712,0.2778287955287643,1.1669640225037519,1.6490409715642818,0.7895333062746375,0.6361661658399198
3.646688344172086,2.3809791490315155,0.27930167279139567,1.1684580912771385,1.6721818157816404,0.7834420665865434,0.6427709780087543
3.65192783891946,2.3791842937508756,0.28043018532516256,1.1736477304892445,1.6878522261085542,0.779243019813907,0.6535324348994496
3.6571673336668336,2.3753797178731864,0.2813352876835918,1.1812349092008505,1.6986761152751377,0.7762715527426213,0.666990557993997
3.6624068284142073,2.3715751419954976,0.282240390042021,1.1888220879124562,1.709500004441721,0.7733000856713356,0.6804486810885444
3.667646323161581,2.367770566117809,0.2831454924004502,1.1964092666240622,1.7203238936083045,0.77032861860005,0.6939068041830919
3.6728858179089547,2.36396599024012,0.2840505947588795,1.2039964453356682,1.731147782774888,0.7673571515287643,0.7073649272776393
3.6781253126563285,2.360161414362431,0.2849556971173087,1.211583624047274,1.7419716719414713,0.7643856844574786,0.7208230503721867
3.683364807403702,2.356356838484742,0.28586079947573795,1.21917080275888,1.7527955611080548,0.7614142173861929,0.7342811734667343
3.688604302151076,2.352552262607053,0.28676590183416717,1.2267579814704859,1.7636194502746383,0.7584427503149072,0.7477392965612817
3.6938437968984497,2.3487476867293644,0.2876710041925964,1.2343451601820918,1.7744433394412216,0.7554712832436214,0.7611974196558291
3.699083291645823,2.344943110851676,0.28857610655102556,1.241932338893697,1.7852672286078042,0.7524998161723361,0.7746555427503754
3.7043227863931967,2.3396400738914456,0.2895374781250626,1.2487153193051528,1.8022818238229121,0.7486192606813405,0.7832674860450226
3.7095622811405704,2.333280429757629,0.2905385267101051,1.2549312368126566,1.823661660482492,0.7440976813046521,0.788462251275638
3.714801775887944,2.3269207856238117,0.2915395752951476,1.2611471543201602,1.8450414971420719,0.7395761019279637,0.7936570165062533
3.720041270635318,2.320561141489995,0.29254062388019014,1.267363071827664,1.8664213338016515,0.7350545225512755,0.7988517817368685
3.7252807653826916,2.3142014973561778,0.29354167246523266,1.2735789893351679,1.8878011704612314,0.7305329431745871,0.8040465469674839
3.7305202601300653,2.307841853222361,0.2945427210502752,1.2797949068426717,1.9091810071208113,0.7260113637978988,0.8092413121980992
3.735759754877439,2.301482209088544,0.29554376963531775,1.2860108243501756,1.9305608437803912,0.7214897844212104,0.8144360774287146
3.740999249624813,2.295122564954727,0.2965448182203603,1.2922267418576792,1.951940680439971,0.716968205044522,0.81963084265933
3.7462387443721865,2.28876292082091,0.2975458668054028,1.298442659365183,1.973320517099551,0.7124466256678337,0.8248256078899452
3.75147823911956,2.2824032766870936,0.2985469153904452,1.3046585768726864,1.994700353759129,0.7079250462911457,0.8300203731205601
3.7567177338669335,2.274807172308154,0.300134028046023,1.3077812255967984,2.0133673141175588,0.7042987353326664,0.8355010689384691
3.7619572286143073,2.2662645740247624,0.30216976496798403,1.3085360181283143,2.0299576036790894,0.7013577404642322,0.8412006408254127
3.767196723361681,2.2577219757413705,0.304205501889945,1.30929081065983,2.0465478932406205,0.6984167455957979,0.8469002127123562
3.7724362181090547,2.249179377457979,0.306241238811906,1.3100456031913459,2.0631381828021516,0.6954757507273637,0.8525997845992997
3.7776757128564284,2.240636779174587,0.30827697573386703,1.3108003957228616,2.0797284723636826,0.6925347558589293,0.8582993564862433
3.782915207603802,2.232094180891195,0.31031271265582805,1.3115551882543772,2.0963187619252133,0.6895937609904951,0.8639989283731868
3.788154702351176,2.2235515826078034,0.312348449577789,1.3123099807858931,2.1129090514867443,0.6866527661220608,0.8696985002601304
3.7933941970985496,2.2150089843244114,0.31438418649975003,1.3130647733174088,2.1294993410482754,0.6837117712536266,0.8753980721470739
3.7986336918459234,2.20646638604102,0.31641992342171105,1.3138195658489247,2.1460896306098065,0.6807707763851923,0.8810976440340175
3.803873186593297,2.197923787757628,0.31845566034367206,1.3145743583804403,2.162679920171337,0.6778297815167581,0.886797215920961
3.8091126813406704,2.1886614624197094,0.3202139824507254,1.3179055019029517,2.171641446029515,0.6752300684292145,0.8954741420560283
3.814352176088044,2.178801565536518,0.3217419739087044,1.323375725835418,2.174268998354177,0.6729137131505752,0.9066230916723365
3.819591670835418,2.1689416686533263,0.3232699653666834,1.3288459497678842,2.1768965506788396,0.6705973578719359,0.9177720412886446
3.8248311655827916,2.1590817717701345,0.3247979568246624,1.3343161737003504,2.179524103003502,0.6682810025932966,0.9289209909049528
3.8300706603301653,2.149221874886943,0.3263259482826414,1.3397863976328166,2.1821516553281644,0.6659646473146572,0.940069940521261
3.835310155077539,2.1393619780037514,0.3278539397406204,1.345256621565283,2.1847792076528267,0.6636482920360179,0.9512188901375693
3.8405496498249128,2.1295020811205596,0.3293819311985994,1.3507268454977492,2.187406759977489,0.6613319367573787,0.9623678397538775
3.8457891445722865,2.119642184237368,0.33090992265657837,1.3561970694302155,2.1900343123021515,0.6590155814787393,0.9735167893701857
3.85102863931966,2.1097822873541765,0.33243791411455736,1.3616672933626817,2.1926618646268135,0.6566992262001,0.9846657389864939
3.856268134067034,2.0999223904709847,0.33396590557253636,1.3671375172951479,2.195289416951476,0.6543828709214606,0.9958146886028021
3.8615076288144072,2.0882655853586796,0.3359325497893947,1.368855409751876,2.1981322782631314,0.6520496532941471,1.0088685025737867
3.866747123561781,2.07499156284017,0.3382939814892446,1.3671962038804402,2.2011689176630815,0.6497012595530266,1.0236366944639819
3.8719866183091547,2.0617175403216605,0.3406554131890946,1.3655369980090044,2.2042055570630317,0.647352865811906,1.0384048863541773
3.8772261130565284,2.0484435178031513,0.3430168448889445,1.3638777921375689,2.207242196462982,0.6450044720707854,1.0531730782443725
3.882465607803902,2.035169495284642,0.3453782765887945,1.3622185862661331,2.2102788358629315,0.6426560783296648,1.0679412701345679
3.887705102551276,2.0218954727661322,0.3477397082886444,1.3605593803946974,2.2133154752628816,0.6403076845885441,1.082709462024763
3.8929445972986496,2.008621450247623,0.3501011399884944,1.3589001745232616,2.2163521146628318,0.6379592908474235,1.0974776539149582
3.8981840920460233,1.9953474277291137,0.35246257168834433,1.3572409686518259,2.219388754062782,0.6356108971063029,1.1122458458051536
3.903423586793397,1.9820734052106042,0.3548240033881943,1.35558176278039,2.2224253934627316,0.6332625033651824,1.1270140376953488
3.908663081540771,1.9687993826920946,0.35718543508804423,1.3539225569089544,2.2254620328626817,0.6309141096240618,1.1417822295855442
3.9139025762881445,1.9555944049154563,0.35905940173186607,1.3549674269679843,2.228255144437719,0.6293131269984991,1.1515709456983496
3.919142071035518,1.9424567628524259,0.36045796928639323,1.3586494403849425,2.2308107561043022,0.6284410552133566,1.1565034403846923
3.9243815657828915,1.9293191207893943,0.3618565368409205,1.3623314538019011,2.2333663677708855,0.6275689834282141,1.1614359350710355
3.9296210605302653,1.9161814787263627,0.3632551043954478,1.3660134672188595,2.2359219794374687,0.6266969116430715,1.1663684297573789
3.934860555277639,1.903043836663331,0.36465367194997506,1.3696954806358181,2.238477591104052,0.6258248398579289,1.171300924443722
3.9401000500250127,1.8899061946002995,0.36605223950450233,1.3733774940527765,2.2410332027706352,0.6249527680727863,1.1762334191300652
3.9453395447723865,1.876768552537268,0.3674508070590296,1.377059507469735,2.2435888144372185,0.6240806962876437,1.1811659138164083
3.95057903951976,1.8636309104742363,0.3688493746135569,1.3807415208866936,2.2461444261038017,0.6232086245025013,1.1860984085027515
3.955818534267134,1.8504932684112048,0.37024794216808415,1.384423534303652,2.248700037770385,0.6223365527173587,1.1910309031890949
3.9610580290145077,1.8373556263481732,0.37164650972261143,1.3881055477206106,2.2512556494369687,0.6214644809322161,1.195963397875438
3.9662975237618814,1.8243105494587284,0.3741785917638822,1.3873297597478735,2.255144441331666,0.6200272813726863,1.20453617343872
3.9715370185092547,1.811363286283642,0.3779084597318659,1.3818434084509756,2.2604420061478234,0.6179929107113558,1.2169556375575286
3.9767765132566284,1.7984160231085544,0.3816383276998499,1.376357057154077,2.265739570963982,0.615958540050025,1.229375101676338
3.982016008004002,1.7854687599334669,0.38536819566783387,1.3708707058571787,2.2710371357801398,0.6139241693886943,1.2417945657951475
3.987255502751376,1.7725214967583791,0.3890980636358179,1.3653843545602802,2.276334700596298,0.6118897987273637,1.2542140299139568
3.9924949974987496,1.7595742335832916,0.3928279316038019,1.3598980032633816,2.281632265412456,0.609855428066033,1.2666334940327664
3.9977344922461233,1.746626970408204,0.3965577995717859,1.3544116519664833,2.286929830228614,0.6078210574047024,1.2790529581515757
4.002973986993497,1.7336797072331176,0.4002876675397696,1.3489253006695852,2.292227395044772,0.6057866867433719,1.2914724222703842
4.008213481740871,1.7207324440580287,0.4040175355077539,1.3434389493726864,2.2975249598609304,0.6037523160820409,1.3038918863891946
4.013452976488244,1.7077851808829423,0.40774740347573757,1.3379525980757883,2.3028225246770884,0.6017179454207104,1.316311350508003
4.018692471235618,1.6954434675982988,0.41087518409354684,1.3359701239904953,2.3024030994232114,0.6007967623351675,1.323702221350175
4.0239319659829915,1.683795206607554,0.4133134775845422,1.338000154453977,2.2954367984439723,0.6011503585702851,1.3253345418271634
4.029171460730366,1.6721469456168077,0.4157517710755379,1.340030184917459,2.288470497464732,0.6015039548054028,1.3269668623041522
4.034410955477739,1.660498684626063,0.4181900645665333,1.3420602153809404,2.2815041964854927,0.6018575510405203,1.3285991827811405
4.039650450225113,1.6488504236353163,0.420628358057529,1.3440902458444224,2.2745378955062523,0.6022111472756378,1.330231503258129
4.044889944972486,1.6372021626445719,0.42306665154852435,1.346120276307904,2.267571594527013,0.6025647435107554,1.3318638237351177
4.050129439719861,1.6255539016538252,0.42550494503952013,1.348150306771386,2.2606052935477727,0.602918339745873,1.3334961442121063
4.055368934467234,1.6139056406630805,0.42794323853051547,1.3501803372348675,2.2536389925685336,0.6032719359809905,1.3351284646890946
4.060608429214607,1.6022573796723358,0.4303815320215108,1.3522103676983492,2.2466726915892945,0.603625532216108,1.336760785166083
4.065847923961981,1.5906091186815894,0.4328198255125066,1.3542403981618312,2.239706390610054,0.6039791284512257,1.3383931056430718
4.071087418709355,1.5800975635537764,0.43594936490695374,1.3550469779484742,2.235051820865433,0.6034040648939469,1.343775147050526
4.076326913456729,1.570997311772635,0.439937136574788,1.3543345543666832,2.233267434282891,0.6016760023809402,1.353812740849176
4.081566408204102,1.5618970599914952,0.4439249082426216,1.3536221307848924,2.23148304770035,0.5999479398679338,1.3638503346478246
4.086805902951476,1.5527968082103538,0.44791267991045586,1.3529097072031013,2.2296986611178085,0.5982198773549272,1.373887928446475
4.09204539769885,1.543696556429214,0.45190045157828945,1.3521972836213105,2.2279142745352676,0.5964918148419208,1.3839255222451234
4.097284892446224,1.5345963046480726,0.4558882232461237,1.3514848600395197,2.2261298879527263,0.5947637523289142,1.3939631160437735
4.102524387193597,1.5254960528669326,0.4598759949139573,1.3507724364577287,2.224345501370185,0.5930356898159078,1.404000709842422
4.10776388194097,1.5163958010857927,0.4638637665817909,1.350060012875938,2.2225611147876436,0.5913076273029014,1.4140383036410706
4.1130033766883445,1.5072955493046514,0.46785153824962517,1.349347589294147,2.2207767282051023,0.5895795647898948,1.424075897439721
4.118242871435718,1.4981952975235115,0.47183930991745876,1.3486351657123563,2.218992341622561,0.5878515022768884,1.4341134912383695
4.123482366183092,1.4880845869179578,0.47433895890395206,1.3432218042466222,2.215338329014507,0.5867529387083542,1.4411850159899955
4.128721860930465,1.4766127288371682,0.47483401910205103,1.3314760029254626,2.209165820172086,0.5865023472473737,1.4442610712606305
4.133961355677839,1.465140870756377,0.4753290793001501,1.3197302016043009,2.202993311329664,0.5862517557863932,1.447337126531266
4.139200850425213,1.4536690126755873,0.47582413949824914,1.3079844002831413,2.1968208024872435,0.5860011643254127,1.450413181801901
4.144440345172587,1.442197154594796,0.47631919969634823,1.2962385989619796,2.1906482936448217,0.5857505728644322,1.4534892370725367
4.14967983991996,1.4307252965140065,0.47681425989444726,1.28449279764082,2.184475784802401,0.5854999814034517,1.4565652923431718
4.154919334667334,1.4192534384332152,0.47730932009254634,1.2727469963196585,2.1783032759599794,0.5852493899424712,1.4596413476138073
4.160158829414708,1.4077815803524256,0.47780438029064537,1.2610011949984987,2.1721307671175585,0.5849987984814907,1.4627174028844423
4.165398324162081,1.396309722271636,0.4782994404887444,1.2492553936773392,2.165958258275138,0.5847482070205103,1.4657934581550773
4.170637818909455,1.3848378641908448,0.4787945006868435,1.2375095923561774,2.159785749432716,0.5844976155595297,1.468869513425713
4.175877313656828,1.3740387492801402,0.48059254013506747,1.2313065969254626,2.15629188956028,0.5844863276378189,1.4724053680530265
4.1811168084042025,1.3642238327108547,0.4842967899677341,1.2332125212233618,2.156716793921711,0.5848251319309655,1.476613892109555
4.186356303151576,1.3544089161415709,0.48800103980040016,1.2351184455212607,2.1571416982831417,0.5851639362241121,1.480822416166083
4.19159579789895,1.3445939995722853,0.4917052896330668,1.2370243698191596,2.157566602644572,0.5855027405172587,1.4850309402226116
4.196835292646323,1.3347790830030015,0.49540953946573285,1.2389302941170586,2.157991507006003,0.5858415448104052,1.4892394642791396
4.202074787393697,1.324964166433716,0.4991137892983995,1.2408362184149577,2.158416411367434,0.5861803491035519,1.4934479883356682
4.207314282141071,1.3151492498644322,0.5028180391310655,1.2427421427128564,2.1588413157288646,0.5865191533966984,1.497656512392196
4.212553776888445,1.3053343332951466,0.5065222889637322,1.2446480670107556,2.159266220090295,0.586857957689845,1.5018650364487247
4.217793271635818,1.2955194167258628,0.5102265387963982,1.2465539913086543,2.159691124451726,0.5871967619829915,1.5060735605052527
4.2230327663831915,1.285704500156579,0.5139307886290643,1.2484599156065532,2.1601160288131567,0.5875355662761381,1.5102820845617806
4.228272261130566,1.2763321035502748,0.51770602106003,1.2489727662276138,2.1568827319699846,0.5879184808224113,1.5151053136393198
4.233511755877939,1.2676637159759883,0.5215941803519257,1.247269363271886,2.1478295695740375,0.5883715707713857,1.5209064825230114
4.238751250625313,1.2589953284017004,0.5254823396438221,1.245565960316158,2.1387764071780886,0.5888246607203602,1.5267076514067037
4.243990745372686,1.2503269408274138,0.5293704989357179,1.2438625573604303,2.129723244782141,0.5892777506693347,1.5325088202903951
4.249230240120061,1.2416585532531257,0.5332586582276142,1.2421591544047021,2.120670082386192,0.5897308406183093,1.5383099891740877
4.254469734867434,1.2329901656788391,0.5371468175195099,1.2404557514489745,2.1116169199902446,0.5901839305672837,1.544111158057779
4.259709229614808,1.224321778104551,0.5410349768114062,1.2387523484932466,2.1025637575942957,0.5906370205162582,1.5499123269414716
4.264948724362181,1.2156533905302644,0.544923136103302,1.2370489455375187,2.093510595198348,0.5910901104652326,1.555713495825163
4.2701882191095555,1.2069850029559763,0.5488112953951984,1.2353455425817907,2.0844574328023993,0.5915432004142073,1.5615146647088556
4.275427713856929,1.1983166153816898,0.552699454687094,1.2336421396260628,2.0754042704064517,0.5919962903631817,1.567315833592547
4.280667208604302,1.189924675812906,0.5561017417548776,1.2344212106408208,2.0685763666453223,0.5927621968884443,1.5708179275852927
4.285906703351676,1.1820117865550264,0.5586620721603305,1.239502102987995,2.065604561751375,0.5940701759739871,1.5703360082396198
4.2911461980990495,1.1740988972971482,0.561222402565783,1.244582995335168,2.0626327568574285,0.5953781550595298,1.569854088893947
4.296385692846424,1.1661860080392685,0.563782732971236,1.249663887682342,2.059660951963481,0.5966861341450728,1.569372169548274
4.301625187593797,1.1582731187813902,0.5663430633766885,1.2547447800295153,2.0566891470695343,0.5979941132306154,1.5688902502026012
4.306864682341171,1.1503602295235105,0.5689033937821415,1.2598256723766892,2.053717342175587,0.5993020923161583,1.5684083308569283
4.312104177088544,1.142447340265632,0.571463724187594,1.2649065647238624,2.0507455372816406,0.600610071401701,1.5679264115112557
4.317343671835919,1.1345344510077526,0.574024054593047,1.2699874570710363,2.0477737323876934,0.6019180504872438,1.5674444921655828
4.322583166583292,1.1266215617498743,0.5765843849984995,1.2750683494182096,2.044801927493747,0.6032260295727865,1.56696257281991
4.327822661330665,1.118708672491996,0.579144715403952,1.2801492417653828,2.0418301225997997,0.6045340086583292,1.566480653474237
4.333062156078039,1.111343787688844,0.5823136458294151,1.280301572048023,2.037560426325162,0.6059208597488746,1.566350801985993
4.338301650825413,1.1050153460935466,0.5866336241188095,1.2711324914694846,2.0308360224392197,0.6074568818054027,1.5668868179672337
4.343541145572787,1.0986869044982486,0.5909536024082045,1.2619634108909445,2.024111618553276,0.6089929038619311,1.5674228339484744
4.34878064032016,1.0923584629029512,0.5952735806975988,1.252794330312406,2.0173872146673335,0.6105289259184592,1.567958849929715
4.354020135067534,1.086030021307653,0.599593558986994,1.243625249733866,2.01066281078139,0.6120649479749877,1.5684948659109557
4.3592596298149076,1.079701579712356,0.6039135372763883,1.2344561691553273,2.0039384068954478,0.6136009700315158,1.569030881892196
4.364499124562282,1.0733731381170577,0.6082335155657834,1.2252870885767873,1.997214003009504,0.6151369920880442,1.569566897873437
4.369738619309655,1.0670446965217606,0.6125534938551778,1.2161180079982488,1.9904895991235616,0.6166730141445723,1.5701029138546774
4.374978114057029,1.0607162549264624,0.6168734721445728,1.2069489274197087,1.983765195237618,0.6182090362011007,1.570638929835918
4.3802176088044025,1.0543878133311653,0.6211934504339671,1.1977798468411702,1.9770407913516757,0.6197450582576288,1.5711749458171587
4.385457103551776,1.0482052908179091,0.6254907864172085,1.191075929761881,1.9706805013376691,0.6208492421650825,1.5709543787068536
4.39069659829915,1.0423247085590293,0.6297412702438722,1.189473004846423,1.9650736469509753,0.6210598532871435,1.569168266584042
4.395936093046523,1.0364441263001503,0.6339917540705351,1.1878700799309656,1.9594667925642824,0.6212704644092045,1.5673821544612307
4.401175587793897,1.0305635440412702,0.6382422378971988,1.1862671550155077,1.9538599381775885,0.6214810755312656,1.5655960423384192
4.406415082541271,1.0246829617823914,0.6424927217238618,1.18466423010005,1.9482530837908956,0.6216916866533266,1.5638099302156079
4.411654577288645,1.0188023795235113,0.6467432055505256,1.1830613051845922,1.9426462294042017,0.6219022977753876,1.5620238180927963
4.416894072036018,1.0129217972646323,0.6509936893771886,1.1814583802691345,1.9370393750175088,0.6221129088974487,1.560237705969985
4.422133566783392,1.0070412150057524,0.6552441732038523,1.1798554553536766,1.931432520630815,0.6223235200195097,1.5584515938471735
4.427373061530766,1.0011606327468734,0.6594946570305152,1.1782525304382192,1.9258256662441222,0.6225341311415707,1.5566654817243621
4.43261255627814,0.9952800504879935,0.663745140857179,1.1766496055227613,1.9202188118574284,0.6227447422636319,1.5548793696015506
4.437852051025513,0.9898891999394697,0.6677149013716859,1.1739292819054525,1.9135161031205603,0.6232841139994998,1.5545082119529765
4.443091545772886,0.9856102812251127,0.6710472819069533,1.1686719136945976,1.9043252660640326,0.6245699340142571,1.5573496968401699
4.4483310405202605,0.9813313625107551,0.6743796624422213,1.1634145454837415,1.8951344290075032,0.6258557540290146,1.560191181727364
4.453570535267634,0.9770524437963982,0.6777120429774888,1.1581571772728865,1.8859435919509755,0.6271415740437719,1.5630326666145573
4.458810030015008,0.9727735250820406,0.6810444235127567,1.1528998090620304,1.8767527548944463,0.6284273940585294,1.5658741515017511
4.464049524762381,0.9684946063676837,0.6843768040480241,1.1476424408511754,1.8675619178379186,0.6297132140732867,1.5687156363889445
4.469289019509755,0.9642156876533261,0.6877091845832921,1.1423850726403193,1.8583710807813894,0.6309990340880441,1.5715571212761383
4.474528514257129,0.9599367689389692,0.6910415651185595,1.1371277044294643,1.8491802437248617,0.6322848541028014,1.574398606163332
4.479768009004503,0.9556578502246116,0.6943739456538275,1.1318703362186082,1.8399894066683324,0.633570674117559,1.5772400910505258
4.485007503751876,0.9513789315102547,0.6977063261890949,1.1266129680077532,1.8307985696118048,0.6348564941323163,1.5800815759377191
4.4902469984992495,0.9473450093461729,0.7007362404017009,1.1196778408959474,1.8230645421195595,0.6362008504952477,1.580200280262631
4.495486493246624,0.9439235785577784,0.7030099888076541,1.1085483165317642,1.8189725385380184,0.6376915477286145,1.57351203318184
4.500725987993997,0.9405021477693845,0.7052837372136069,1.097418792167583,1.814880534956478,0.6391822449619811,1.56682378610105
4.505965482741371,0.93708071698099,0.7075574856195601,1.0862892678034,1.8107885313749368,0.6406729421953479,1.5601355390202591
4.511204977488744,0.9336592861925961,0.7098312340255128,1.0751597434392188,1.8066965277933964,0.6421636394287145,1.5534472919394693
4.516444472236119,0.9302378554042016,0.712104982431466,1.0640302190750357,1.8026045242118554,0.6436543366620813,1.5467590448586783
4.521683966983492,0.9268164246158077,0.7143787308374189,1.0529006947108546,1.798512520630315,0.6451450338954479,1.5400707977778885
4.526923461730866,0.9233949938274132,0.716652479243372,1.0417711703466714,1.7944205170487737,0.6466357311288147,1.5333825506970975
4.532162956478239,0.9199735630390192,0.7189262276493248,1.0306416459824903,1.7903285134672333,0.6481264283621813,1.5266943036163076
4.5374024512256135,0.9165521322506247,0.721199976055278,1.0195121216183072,1.7862365098856923,0.6496171255955481,1.5200060565355167
4.542641945972987,0.91290530426063,0.7241811070565287,1.011642896178089,1.7812390186968479,0.650997697551776,1.5160136692226116
4.54788144072036,0.9086354443831915,0.729117550325913,1.012785629084292,1.773738623084042,0.6520738666193097,1.5194730452303653
4.553120935467734,0.9043655845057524,0.7340539935952981,1.0139283619904953,1.766238227471235,0.6531500356868435,1.5229324212381194
4.5583604302151075,0.9000957246283141,0.7389904368646825,1.0150710948966983,1.7587378318584292,0.6542262047543772,1.526391797245873
4.563599924962482,0.895825864750875,0.7439268801340676,1.0162138278029016,1.751237436245622,0.655302373821911,1.529851173253627
4.568839419709855,0.8915560048734367,0.7488633234034519,1.0173565607091046,1.7437370406328163,0.6563785428894447,1.5333105492613808
4.574078914457229,0.8872861449959976,0.753799766672837,1.0184992936153079,1.7362366450200093,0.6574547119569786,1.536769925269135
4.579318409204602,0.8830162851185591,0.7587362099422212,1.0196420265215107,1.7287362494072034,0.6585308810245123,1.5402293012768886
4.584557903951977,0.87874642524112,0.7636726532116064,1.020784759427714,1.7212358537943964,0.6596070500920461,1.5436886772846428
4.58979739869935,0.8744765653636817,0.7686090964809907,1.021927492333917,1.7137354581815905,0.6606832191595798,1.5471480532923962
4.595036893446724,0.8702876475542767,0.7732933669004507,1.0209327973186584,1.7064726408704343,0.6619167744132068,1.5483427791170576
4.600276388194097,0.8663473375252624,0.777203106423712,1.0133731451160577,1.699939528342921,0.6636337300955478,1.5425817936650823
4.605515882941471,0.8624070274962482,0.7811128459469734,1.005813492913457,1.6934064158154079,0.6653506857778889,1.5368208082131067
4.610755377688845,0.8584667174672334,0.7850225854702354,0.998253840710855,1.6868733032878935,0.6670676414602302,1.5310598227611303
