# composition,1.0CsCl
# source,Numbers, 2026
# temperature_K,935
# raw_file,1.00CsCl_Numbers_2026_935.0_AP.csv
# savgol,False
# grid_points,2000
r (A),Cl-Cl,Cs-Cl,Cs-Cs
3.164654827413707,0.01203809577563783,2.6048090055822923,0.0008852666910955498
3.1698943221610807,0.012458470618809418,2.651857125113058,0.0009636109099549799
3.1751338169084544,0.012878845461981005,2.6989052446438233,0.0010419551288144099
3.180373311655828,0.014122380180090112,2.742294581432718,0.0011766581065532835
3.185612806403202,0.01558874480065041,2.784693483402954,0.0013266174362181176
3.1908523011505756,0.017055109421210708,2.8270923853731893,0.001476576765882952
3.1960917958979493,0.018521474041771006,2.869491287343425,0.0016265360955477863
3.201331290645323,0.019987838662331305,2.911890189313661,0.0017764954252126207
3.2065707853926964,0.02145420328289148,2.954289091283893,0.0019264547548774424
3.21181028014007,0.022920567903451778,2.996687993254129,0.0020764140845422763
3.217049774887444,0.024386932524012077,3.039086895224364,0.0022263734142071107
3.2222892696348175,0.025853297144572376,3.0814857971946,0.002376332743871945
3.2275287643821913,0.027319661765132675,3.1238846991648357,0.0025262920735367794
3.232768259129565,0.02820163396898455,3.1550468258089066,0.003010567501250672
3.2380077538769387,0.028905996712856485,3.182793854069537,0.003596448801901
3.2432472486243125,0.029610359456728425,3.2105408823301675,0.004182330102551327
3.248486743371686,0.030314722200600365,3.238287910590798,0.004768211403201655
3.25372623811906,0.031019084944472305,3.2660349388514285,0.005354092703851983
3.258965732866433,0.03172344768834418,3.2937819671120567,0.00593997400450226
3.264205227613807,0.032427810432216125,3.3215289953726868,0.006525855305152589
3.2694447223611807,0.03313217317608806,3.3492760236333172,0.007111736605802916
3.2746842171085544,0.03383653591996,3.3770230518939477,0.0076976179064532435
3.279923711855928,0.03454089866383194,3.404770080154578,0.00828349920710357
3.285163206603302,0.03562322826913461,3.423805166890946,0.008716589095047538
3.2904027013506756,0.03683366073686849,3.4398875486140574,0.009097893973987008
3.2956421960980493,0.03804409320460236,3.455969930337169,0.00947919885292648
3.300881690845423,0.03925452567233623,3.472052312060281,0.009860503731865951
3.3061211855927968,0.0404649581400701,3.4881346937833926,0.010241808610805423
3.3113606803401705,0.041675390607803973,3.504217075506504,0.010623113489744894
3.316600175087544,0.04288582307553774,3.5202994572296142,0.011004418368684333
3.3218396698349175,0.04409625554327161,3.536381838952726,0.011385723247623804
3.3270791645822912,0.045306688011005486,3.5524642206758377,0.011767028126563276
3.332318659329665,0.046517120478739356,3.568546602398949,0.012148333005502747
3.3375581540770387,0.048938981740870434,3.5780604720810403,0.01274875508054027
3.3427976488244124,0.05181617313606807,3.5851054872373687,0.013431534998249131
3.348037143571786,0.0546933645312657,3.592150502393697,0.014114314915957995
3.35327663831916,0.05757055592646333,3.599195517550025,0.014797094833666858
3.3585161330665336,0.06044774732166097,3.6062405327063534,0.01547987475137572
3.3637556278139074,0.0633249387168586,3.6132855478626817,0.016162654669084585
3.3689951225612806,0.066202130112056,3.6203305630190092,0.016845434586793388
3.3742346173086544,0.06907932150725363,3.6273755781753376,0.017528214504502253
3.379474112056028,0.07195651290245127,3.6344205933316656,0.018210994422211114
3.384713606803402,0.0748337042976489,3.641465608487994,0.018893774339919976
3.3899531015507756,0.07771353596898459,3.6405314311755874,0.0203910231590796
3.3951925962981493,0.08059446307403713,3.636286737838919,0.022226189926713425
3.400432091045523,0.08347539017908966,3.632042044502251,0.02406135669434725
3.4056715857928967,0.0863563172841422,3.6277973511655826,0.025896523461981076
3.4109110805402705,0.08923724438919474,3.623552657828914,0.0277316902296149
3.416150575287644,0.09211817149424728,3.6193079644922457,0.029566856997248724
3.421390070035018,0.09499909859929981,3.6150632711555777,0.03140202376488255
3.4266295647823912,0.09788002570435211,3.6108185778189097,0.03323719053251622
3.431869059529765,0.10076095280940464,3.6065738844822413,0.03507235730015004
3.4371085542771387,0.10364187991445718,3.602329191145573,0.036907524067783866
3.4423480490245124,0.10737820239719857,3.592277781593297,0.039012165243621805
3.447587543771886,0.11150475999749877,3.5795773226725864,0.04123974182466235
3.45282703851926,0.11563131759779897,3.566876863751876,0.0434673184057029
3.4580665332666336,0.11975787519809919,3.5541764048311655,0.04569489498674345
3.4633060280140073,0.12388443279839939,3.5414759459104546,0.047922471567783995
3.468545522761381,0.1280109903986996,3.528775486989744,0.050150048148824546
3.473785017508755,0.1321375479989998,3.5160750280690336,0.0523776247298651
3.479024512256128,0.13626410559929963,3.5033745691483245,0.05460520131090545
3.484264007003502,0.14039066319959984,3.490674110227614,0.056832777891946004
3.4895035017508755,0.14451722079990004,3.4779736513069035,0.05906035447298655
3.4947429964982493,0.1481676988124063,3.463224330712856,0.06185020375687854
3.499982491245623,0.1515801370310156,3.447450579282141,0.06492118939219621
3.5052219859929967,0.15499257524962493,3.431676827851425,0.06799217502751388
3.5104614807403705,0.15840501346823427,3.41590307642071,0.07106316066283155
3.515700975487744,0.16181745168684358,3.400129324989994,0.07413414629814923
3.520940470235118,0.1652298899054529,3.384355573559279,0.0772051319334669
3.5261799649824916,0.1686423281240622,3.3685818221285633,0.08027611756878457
3.531419459729865,0.17205476634267125,3.3528080706978494,0.08334710320410198
3.5366589544772387,0.17546720456128057,3.3370343192671337,0.08641808883941965
3.5418984492246124,0.17887964277988988,3.3212605678364184,0.08948907447473732
3.547137943971986,0.18279966147373683,3.302830414074537,0.09297622372536266
3.55237743871936,0.18699707879939972,3.2829485055502747,0.09669081123086545
3.5576169334667336,0.1911944961250626,3.2630665970260124,0.10040539873636825
3.5628564282141073,0.19539191345072549,3.24318468850175,0.10411998624187105
3.568095922961481,0.19958933077638835,3.223302779977488,0.10783457374737385
3.5733354177088548,0.20378674810205125,3.2034208714532255,0.11154916125287664
3.5785749124562285,0.20798416542771414,3.183538962928963,0.11526374875837944
3.5838144072036022,0.212181582753377,3.163657054404701,0.11897833626388224
3.5890539019509755,0.21637900007903954,3.1437751458804404,0.12269292376938473
3.5942933966983492,0.22057641740470244,3.123893237356178,0.12640751127488753
3.599532891445723,0.22548422573836932,3.1051722282816403,0.13191807558129084
3.6047723861930967,0.23081542711280656,3.0871431152791393,0.13849904206103072
3.6100118809404704,0.2361466284872438,3.069114002276638,0.14508000854077063
3.615251375687844,0.24147782986168104,3.0510848892741365,0.15166097502051054
3.620490870435218,0.24680903123611828,3.033055776271635,0.15824194150025042
3.6257303651825916,0.2521402326105555,3.0150266632691336,0.16482290797999033
3.6309698599299653,0.2574714339849928,2.9969975502666326,0.1714038744597302
3.636209354677339,0.26280263535943,2.978968437264131,0.17798484093947012
3.6414488494247124,0.2681338367338668,2.9609393242616315,0.18456580741920947
3.646688344172086,0.273465038108304,2.94291021125913,0.19114677389894935
3.65192783891946,0.27932833507603794,2.9220623466608306,0.19517562133216607
3.6571673336668336,0.28553683455677836,2.899385787845423,0.19754875516908454
3.6624068284142073,0.29174533403751884,2.876709229030015,0.19992188900600305
3.667646323161581,0.29795383351825927,2.8540326702146066,0.20229502284292153
3.6728858179089547,0.30416233299899975,2.8313561113991987,0.20466815667984
3.6781253126563285,0.3103708324797402,2.808679552583791,0.2070412905167585
3.683364807403702,0.31657933196048066,2.786002993768383,0.209414424353677
3.688604302151076,0.3227878314412211,2.7633264349529747,0.21178755819059547
3.6938437968984497,0.32899633092196157,2.740649876137567,0.21416069202751398
3.699083291645823,0.3352048304027015,2.7179733173221607,0.21653382586443226
3.7043227863931967,0.3409052985002503,2.6933883256198095,0.22226337200450247
3.7095622811405704,0.3462475393404204,2.66745764406128,0.23035961912756403
3.714801775887944,0.3515897801805905,2.6415269625027507,0.2384558662506256
3.720041270635318,0.3569320210207606,2.6155962809442213,0.24655211337368715
3.7252807653826916,0.3622742618609307,2.589665599385692,0.2546483604967487
3.7305202601300653,0.3676165027011008,2.5637349178271625,0.2627446076198103
3.735759754877439,0.3729587435412709,2.537804236268633,0.27084085474287184
3.740999249624813,0.378300984381441,2.5118735547101037,0.2789371018659334
3.7462387443721865,0.3836432252216111,2.4859428731515743,0.28703334898899496
3.75147823911956,0.38898546606178075,2.460012191593047,0.29512959611205586
3.7567177338669335,0.3953527436948473,2.4355979466883446,0.3030011562736367
3.7619572286143073,0.4025046733861931,2.412344513912456,0.3107007215487744
3.767196723361681,0.4096566030775389,2.3890910811365678,0.318400286823912
3.7724362181090547,0.41680853276888463,2.36583764836068,0.32609985209904974
3.7776757128564284,0.4239604624602304,2.3425842155847914,0.3337994173741874
3.782915207603802,0.43111239215157615,2.3193307828089034,0.34149898264932504
3.788154702351176,0.4382643218429219,2.296077350033015,0.3491985479244627
3.7933941970985496,0.44541625153426767,2.272823917257127,0.3568981131996004
3.7986336918459234,0.45256818122561343,2.2495704844812385,0.36459767847473806
3.803873186593297,0.4597201109169592,2.22631705170535,0.3722972437498757
3.8091126813406704,0.4668973807363684,2.20748374816058,0.37968517824312176
3.814352176088044,0.4740956898364184,2.192320368426963,0.38681437341745895
3.819591670835418,0.48129399893646846,2.177156988693346,0.39394356859179613
3.8248311655827916,0.4884923080365185,2.161993608959729,0.4010727637661333
3.8300706603301653,0.4956906171365686,2.1468302292261123,0.40820195894047057
3.835310155077539,0.5028889262366186,2.1316668494924955,0.41533115411480775
3.8405496498249128,0.5100872353366687,2.1165034697588787,0.42246034928914494
3.8457891445722865,0.5172855444367187,2.101340090025262,0.42958954446348213
3.85102863931966,0.5244838535367687,2.086176710291645,0.4367187396378193
3.856268134067034,0.5316821626368188,2.071013330558028,0.44384793481215656
3.8615076288144072,0.5386604955812905,2.053259715909455,0.451264976482241
3.866747123561781,0.5454408499857428,2.0331748898374187,0.45894107999849926
3.8719866183091547,0.5522212043901952,2.0130900637653824,0.46661718351475745
3.8772261130565284,0.5590015587946474,1.993005237693346,0.4742932870310157
3.882465607803902,0.5657819131990998,1.97292041162131,0.48196939054727395
3.887705102551276,0.5725622676035521,1.9528355855492736,0.48964549406353214
3.8929445972986496,0.5793426220080045,1.9327507594772373,0.4973215975797904
3.8981840920460233,0.5861229764124567,1.912665933405201,0.5049977010960486
3.903423586793397,0.592903330816909,1.8925811073331649,0.5126738046123068
3.908663081540771,0.5996836852213614,1.8724962812611285,0.5203499081285651
3.9139025762881445,0.6074674301130575,1.852709839706351,0.5297026048744384
3.919142071035518,0.6162297290937971,1.8332143969134562,0.540690395017509
3.9243815657828915,0.6249920280745376,1.8137189541205596,0.5516781851605806
3.9296210605302653,0.6337543270552779,1.7942235113276632,0.5626659753036523
3.934860555277639,0.6425166260360183,1.7747280685347666,0.5736537654467238
3.9401000500250127,0.6512789250167588,1.7552326257418702,0.5846415555897954
3.9453395447723865,0.6600412239974991,1.7357371829489736,0.595629345732867
3.95057903951976,0.6688035229782395,1.716241740156077,0.6066171358759386
3.955818534267134,0.67756582195898,1.6967462973631806,0.6176049260190102
3.9610580290145077,0.6863281209397203,1.677250854570284,0.6285927161620817
3.9662975237618814,0.6944012728179094,1.660898163107553,0.637912742894948
3.9715370185092547,0.701746202242371,1.647866420215358,0.6454704423129064
3.9767765132566284,0.7090911316668332,1.6348346773231617,0.6530281417308653
3.982016008004002,0.7164360610912955,1.6218029344309657,0.6605858411488243
3.987255502751376,0.7237809905157578,1.6087711915387695,0.6681435405667834
3.9924949974987496,0.73112591994022,1.5957394486465732,0.6757012399847424
3.9977344922461233,0.7384708493646823,1.582707705754377,0.6832589394027014
4.002973986993497,0.745815778789144,1.5696759628621821,0.6908166388206598
4.008213481740871,0.7531607082136068,1.5566442199699848,0.6983743382386194
4.013452976488244,0.7605056376380684,1.5436124770777897,0.7059320376565777
4.018692471235618,0.7670039678249125,1.5299099216963477,0.7136669261735871
4.0239319659829915,0.772532805336418,1.51543917781916,0.7216047247878937
4.029171460730366,0.7780616428479243,1.50096843394197,0.7295425234022017
4.034410955477739,0.7835904803594297,1.4864976900647822,0.7374803220165084
4.039650450225113,0.789119317870936,1.4720269461875921,0.7454181206308164
4.044889944972486,0.7946481553824415,1.4575562023104045,0.7533559192451229
4.050129439719861,0.8001769928939478,1.4430854584332142,0.761293717859431
4.055368934467234,0.8057058304054532,1.4286147145560266,0.7692315164737376
4.060608429214607,0.8112346679169586,1.414143970678839,0.7771693150880442
4.065847923961981,0.816763505428465,1.399673226801649,0.7851071137023522
4.071087418709355,0.8243961337108561,1.385246760713856,0.7931213294797403
4.076326913456729,0.8346407718829431,1.3708752687353656,0.8012304227461243
4.081566408204102,0.8448854100550283,1.3565037767568775,0.8093395160125069
4.086805902951476,0.8551300482271151,1.342132284778387,0.8174486092788907
4.09204539769885,0.8653746863992003,1.327760792799899,0.8255577025452733
4.097284892446224,0.8756193245712873,1.3133893008214084,0.8336667958116571
4.102524387193597,0.8858639627433725,1.2990178088429203,0.8417758890780397
4.10776388194097,0.8961086009154577,1.2846463168644322,0.8498849823444222
4.1130033766883445,0.9063532390875447,1.2702748248859417,0.8579940756108061
4.118242871435718,0.9165978772596299,1.2559033329074536,0.8661031688771886
4.123482366183092,0.9255183216923469,1.243600449445722,0.8738398923236625
4.128721860930465,0.9326549992643823,1.2340841033389194,0.8810750117186095
4.133961355677839,0.939791676836419,1.224567757232115,0.8883101311135575
4.139200850425213,0.9469283544084545,1.2150514111253123,0.8955452505085044
4.144440345172587,0.9540650319804911,1.2055350650185082,0.9027803699034526
4.14967983991996,0.9612017095525266,1.1960187189117055,0.9100154892983995
4.154919334667334,0.9683383871245632,1.1865023728049011,0.9172506086933476
4.160158829414708,0.9754750646965986,1.1769860266980985,0.9244857280882944
4.165398324162081,0.9826117422686341,1.1674696805912959,0.9317208474832414
4.170637818909455,0.9897484198406707,1.1579533344844917,0.9389559668781895
4.175877313656828,0.995773409124062,1.1485550949274639,0.9465681899379688
4.1811168084042025,1.0001720396148077,1.1393296408784386,0.9547321016925968
4.186356303151576,1.0045706701055528,1.1301041868294148,0.9628960134472234
4.19159579789895,1.0089693005962985,1.1208787327803895,0.9710599252018515
4.196835292646323,1.0133679310870436,1.1116532787313658,0.9792238369564781
4.202074787393697,1.0177665615777893,1.1024278246823405,0.9873877487111061
4.207314282141071,1.0221651920685342,1.0932023706333167,0.9955516604657327
4.212553776888445,1.0265638225592801,1.0839769165842914,1.0037155722203608
4.217793271635818,1.030962453050025,1.0747514625352677,1.0118794839749874
4.2230327663831915,1.03536108354077,1.065526008486244,1.020043395729614
4.228272261130566,1.041766440845423,1.0560568399999999,1.0271157276733367
4.233511755877939,1.0513643180812902,1.0461999440000005,1.032451455372436
4.238751250625313,1.060962195317159,1.0363430479999993,1.037787183071536
4.243990745372686,1.0705600725530264,1.026486152,1.0431229107706352
4.249230240120061,1.0801579497888953,1.016629255999999,1.0484586384697354
4.254469734867434,1.0897558270247627,1.0067723599999996,1.0537943661688345
4.259709229614808,1.0993537042606316,0.9969154639999985,1.0591300938679347
4.264948724362181,1.108951581496499,0.9870585679999991,1.064465821567034
4.2701882191095555,1.1185494587323679,0.9772016719999981,1.0698015492661341
4.275427713856929,1.1281473359682352,0.9673447759999988,1.0751372769652332
4.280667208604302,1.1360575080545274,0.9581917075462727,1.081552983353177
4.285906703351676,1.1410430951898456,0.9502582854569773,1.0898401596608316
4.2911461980990495,1.1460286823251629,0.9423248633676833,1.0981273359684847
4.296385692846424,1.151014269460481,0.934391441278388,1.1064145122761393
4.301625187593797,1.1559998565957983,0.926458019189094,1.1147016885837924
4.306864682341171,1.1609854437311162,0.9185245970997986,1.122988864891447
4.312104177088544,1.1659710308664335,0.9105911750105046,1.1312760411991
4.317343671835919,1.1709566180017517,0.9026577529212092,1.1395632175067547
4.322583166583292,1.175942205137069,0.8947243308319153,1.1478503938144078
4.327822661330665,1.1809277922723862,0.8867909087426212,1.156137570122061
4.333062156078039,1.188405025567285,0.8794210753051519,1.1653278861870946
4.338301650825413,1.2005947200770386,0.8731171595352675,1.1762263144019511
4.343541145572787,1.2127844145867945,0.866813243765382,1.1871247426168094
4.34878064032016,1.2249741090965485,0.8605093279954976,1.198023170831666
4.354020135067534,1.2371638036063044,0.8542054122256121,1.2089215990465243
4.3592596298149076,1.2493534981160583,0.8479014964557277,1.219820027261381
4.364499124562282,1.2615431926258143,0.8415975806858421,1.2307184554762394
4.369738619309655,1.2737328871355682,0.8352936649159577,1.241616883691096
4.374978114057029,1.2859225816453241,0.8289897491460723,1.2525153119059542
4.3802176088044025,1.298112276155078,0.8226858333761878,1.2634137401208108
4.385457103551776,1.306530925982491,0.8166762231040522,1.271866951252126
4.39069659829915,1.3071464141210605,0.8112755988234114,1.2752604439567286
4.395936093046523,1.3077619022596296,0.8058749745427716,1.2786539366613305
4.401175587793897,1.308377390398199,0.8004743502621308,1.2820474293659332
4.406415082541271,1.3089928785367684,0.7950737259814908,1.2854409220705352
4.411654577288645,1.3096083666753375,0.78967310170085,1.2888344147751378
4.416894072036018,1.310223854813907,0.7842724774202101,1.2922279074797398
4.422133566783392,1.3108393429524763,0.7788718531395693,1.2956214001843425
4.427373061530766,1.3114548310910454,0.7734712288589295,1.2990148928889445
4.43261255627814,1.3120703192296148,0.7680706045782887,1.302408385593547
4.437852051025513,1.3138914231165582,0.762607571408204,1.307004679471736
4.443091545772886,1.3184498676780887,0.7570028393661834,1.3143319235555275
4.4483310405202605,1.32300831223962,0.7513981073241618,1.3216591676393201
4.453570535267634,1.3275667568011504,0.7457933752821411,1.3289864117231116
4.458810030015008,1.3321252013626816,0.7401886432401195,1.3363136558069042
4.464049524762381,1.3366836459242122,0.7345839111980988,1.3436408998906957
4.469289019509755,1.3412420904857436,0.7289791791560772,1.3509681439744883
4.474528514257129,1.345800535047274,0.7233744471140566,1.3582953880582798
4.479768009004503,1.3503589796088054,0.717769715072035,1.3656226321420726
4.485007503751876,1.3549174241703357,0.7121649830300143,1.3729498762258638
4.4902469984992495,1.3601849526383196,0.7070492059699848,1.3790929271460732
4.495486493246624,1.3672251908724373,0.7031558163649319,1.3822754951573293
4.500725987993997,1.3742654291065537,0.6992624267598797,1.3854580631685844
4.505965482741371,1.3813056673406714,0.6953690371548268,1.3886406311798405
4.511204977488744,1.3883459055747878,0.6914756475497746,1.3918231991910959
4.516444472236119,1.3953861438089055,0.6875822579447217,1.3950057672023517
4.521683966983492,1.402426382043022,0.6836888683396696,1.398188335213607
4.526923461730866,1.4094666202771398,0.6797954787346167,1.401370903224863
4.532162956478239,1.4165068585112561,0.6759020891295644,1.4045534712361183
4.5374024512256135,1.4235470967453738,0.6720086995245116,1.4077360392473741
4.542641945972987,1.4292013588374188,0.6682456066943468,1.4115650543831921
4.54788144072036,1.4310245736688343,0.6648426738174087,1.4171809469482242
4.553120935467734,1.4328477885002502,0.6614397409404699,1.422796839513257
4.5583604302151075,1.4346710033316659,0.6580368080635317,1.4284127320782891
4.563599924962482,1.4364942181630818,0.6546338751865929,1.4340286246433223
4.568839419709855,1.4383174329944972,0.6512309423096547,1.4396445172083543
4.574078914457229,1.4401406478259131,0.6478280094327159,1.4452604097733874
4.579318409204602,1.4419638626573286,0.6444250765557777,1.4508763023384195
4.584557903951977,1.4437870774887445,0.6410221436788389,1.4564921949034524
4.58979739869935,1.4456102923201601,0.6376192108019008,1.4621080874684844
4.595036893446724,1.4480017071805908,0.6340812288509249,1.467995759134068
4.600276388194097,1.4521383078444223,0.6301284533154075,1.4747181808941974
4.605515882941471,1.456274908508254,0.62617567777989,1.481440602654327
4.610755377688845,1.4604115091720862,0.6222229022443719,1.4881630244144577
4.615994872436218,1.4645481098359179,0.6182701267088545,1.494885446174587
4.621234367183592,1.46868471049975,0.6143173511733364,1.5016078679347178
4.6264738619309655,1.4728213111635817,0.610364575637819,1.5083302896948474
4.63171335667834,1.4769579118274139,0.6064118001023009,1.515052711454978
4.636952851425713,1.4810945124912456,0.6024590245667835,1.5217751332151075
4.642192346173087,1.485231113155078,0.5985062490312654,1.5284975549752382
4.6474318409204605,1.4890458679209604,0.5948595964297149,1.5335598787413707
4.652671335667835,1.491755618437219,0.5922639659014505,1.532922532728114
4.657910830415208,1.4944653689534768,0.5896683353731866,1.5322851867148575
4.663150325162581,1.4971751194697347,0.5870727048449227,1.5316478407016008
4.668389819909955,1.499884869985993,0.5844770743166583,1.5310104946883443
4.673629314657329,1.502594620502251,0.5818814437883943,1.5303731486750876
4.678868809404703,1.5053043710185092,0.57928581326013,1.5297358026618308
4.684108304152076,1.5080141215347673,0.576690182731866,1.5290984566485744
4.68934779889945,1.5107238720510257,0.5740945522036017,1.5284611106353176
4.694587293646824,1.5134336225672835,0.5714989216753378,1.5278237646220612
4.699826788394198,1.5158906799514758,0.5691054491435716,1.5281403156253128
4.705066283141571,1.5173708626665834,0.5674934898421711,1.5321444928997
4.710305777888944,1.5188510453816908,0.5658815305407705,1.5361486701740867
4.7155452726363185,1.5203312280967984,0.5642695712393696,1.5401528474484742
4.720784767383692,1.5218114108119059,0.562657611937969,1.5441570247228613
4.726024262131066,1.5232915935270137,0.5610456526365681,1.5481612019972488
4.731263756878439,1.5247717762421211,0.5594336933351676,1.552165379271636
4.736503251625813,1.5262519589572288,0.5578217340337667,1.5561695565460234
4.741742746373187,1.5277321416723364,0.5562097747323661,1.5601737338204105
4.746982241120561,1.529212324387444,0.5545978154309652,1.564177911094798
4.752221735867934,1.5307745293651829,0.5524960067993994,1.5675048295227614
4.757461230615308,1.532696967253127,0.5482428328664325,1.5678573003144074
4.762700725362682,1.5346194051410709,0.5439896589334663,1.568209771106053
4.767940220110055,1.5365418430290145,0.5397364850005002,1.5685622418976988
4.773179714857429,1.5384642809169589,0.5354833110675333,1.5689147126893448
4.778419209604802,1.5403867188049025,0.5312301371345672,1.5692671834809906
4.7836587043521765,1.5423091566928466,0.5269769632016004,1.5696196542726364
4.78889819909955,1.5442315945807905,0.5227237892686342,1.5699721250642822
4.794137693846924,1.5461540324687346,0.5184706153356673,1.570324595855928
4.799377188594297,1.5480764703566785,0.5142174414027012,1.5706770666475738
4.8046166833416715,1.549962504457229,0.5105634573841921,1.5713742348039021
4.809856178089045,1.5516648649032017,0.5099326588431715,1.573810557845673
4.815095672836419,1.5533672253491748,0.509301860302151,1.576246880887444
4.820335167583792,1.5550695857951478,0.5086710617611305,1.5786832039292147
4.8255746623311655,1.5567719462411205,0.5080402632201101,1.5811195269709855
4.83081415707854,1.5584743066870936,0.5074094646790895,1.5835558500127564
4.836053651825913,1.5601766671330666,0.5067786661380691,1.5859921730545272
4.841293146573287,1.5618790275790397,0.5061478675970486,1.5884284960962982
4.84653264132066,1.5635813880250125,0.505517069056028,1.590864819138069
4.851772136068035,1.5652837484709856,0.5048862705150075,1.59330114217984
4.857011630815408,1.5662614993651827,0.5041819303966983,1.5957879145732865
4.862251125562782,1.5629790458256625,0.5030452165222611,1.5985712943619312
4.867490620310155,1.559696592286143,0.5019085026478239,1.6013546741505753
4.872730115057529,1.5564141387466235,0.5007717887733868,1.6041380539392194
4.877969609804903,1.5531316852071035,0.4996350748989495,1.606921433727864
4.883209104552276,1.549849231667584,0.49849836102451234,1.609704813516508
4.88844859929965,1.5465667781280639,0.497361647150075,1.6124881933051527
4.8936880940470235,1.5432843245885444,0.4962249332756379,1.6152715730937968
4.898927588794398,1.5400018710490244,0.49508821940120057,1.6180549528824413
4.904167083541771,1.536719417509505,0.4939515055267634,1.6208383326710853
4.909406578289145,1.53409159385993,0.4929014706293146,1.6231792811065533
4.9146460730365185,1.536033086842171,0.49245645499124563,1.6224320586968486
4.919885567783893,1.5379745798244124,0.49201143935317654,1.6216848362871437
4.925125062531266,1.5399160728066534,0.49156642371510756,1.6209376138774387
4.930364557278639,1.5418575657888944,0.4911214080770385,1.620190391467734
4.935604052026013,1.5437990587711357,0.4906763924389695,1.619443169058029
4.940843546773387,1.5457405517533767,0.49023137680090045,1.6186959466483242
4.946083041520761,1.547682044735618,0.48978636116283136,1.6179487242386192
4.951322536268134,1.549623537717859,0.4893413455247624,1.6172015018289145
4.956562031015508,1.5515650307001003,0.4888963298866933,1.6164542794192096
4.961801525762882,1.5532489876453226,0.48832926166033,1.6155414485092545
4.967041020510256,1.552743888275888,0.48672474643346647,1.6132209453471733
4.972280515257629,1.552238788906453,0.4851202312066032,1.6109004421850923
4.977520010005003,1.5517336895370184,0.4835157159797396,1.608579939023011
4.9827595047523765,1.5512285901675837,0.4819112007528763,1.6062594358609303
4.98799899949975,1.550723490798149,0.48030668552601297,1.6039389326988494
4.993238494247124,1.5502183914287142,0.4787021702991494,1.6016184295367681
4.998477988994497,1.5497132920592795,0.4770976550722861,1.5992979263746874
5.003717483741871,1.5492081926898449,0.4754931398454225,1.596977423212606
5.008956978489245,1.5487030933204102,0.47388862461855924,1.5946569200505252
5.014196473236619,1.5483517515777891,0.4723542368749374,1.5928644682436222
5.019435967983992,1.5496510431818409,0.47157268828964477,1.596740803043772
5.024675462731366,1.550950334785893,0.47079113970435205,1.6006171378439225
5.02991495747874,1.552249626389945,0.4700095911190595,1.6044934726440723
5.035154452226114,1.5535489179939972,0.46922804253376676,1.6083698074442228
5.040393946973487,1.5548482095980491,0.46844649394847415,1.6122461422443723
5.04563344172086,1.556147501202101,0.4676649453631816,1.6161224770445222
5.0508729364682345,1.5574467928061533,0.46688339677788887,1.6199988118446726
5.056112431215608,1.558746084410205,0.4661018481925963,1.6238751466448225
5.061351925962982,1.5600453760142572,0.4653202996073036,1.6277514814449727
5.066591420710355,1.5610335809284643,0.46465325878739366,1.6312852944627314
5.0718309154577295,1.557558888330665,0.4656289639862432,1.6299052372946472
5.077070410205103,1.5540841957328664,0.4666046691850925,1.6285251801265632
5.082309904952477,1.5506095031350673,0.46758037438394207,1.6271451229584792
5.08754939969985,1.5471348105372686,0.4685560795827914,1.6257650657903953
5.0927888944472235,1.54366011793947,0.46953178478164076,1.6243850086223113
5.098028389194598,1.5401854253416707,0.47050748998049025,1.623004951454227
5.103267883941971,1.5367107327438723,0.4714831951793396,1.6216248942861433
5.108507378689345,1.533236040146073,0.47245890037818916,1.6202448371180591
5.113746873436718,1.5297613475482743,0.4734346055770385,1.6188647799499751
5.118986368184093,1.5263310983911955,0.47433073067333664,1.6174209909544772
5.124225862931466,1.5238415687293647,0.4735424102656329,1.614628211612056
5.12946535767884,1.5213520390675335,0.47275408985792894,1.6118354322696347
5.134704852426213,1.5188625094057029,0.4719657694502251,1.6090426529272135
5.1399443471735875,1.5163729797438716,0.4711774490425212,1.606249873584792
5.145183841920961,1.5138834500820408,0.47038912863481736,1.603457094242371
5.150423336668334,1.51139392042021,0.4696008082271136,1.60066431489995
5.155662831415708,1.508904390758379,0.4688124878194096,1.5978715355575284
5.1609023261630815,1.5064148610965482,0.4680241674117058,1.5950787562151074
5.166141820910456,1.503925331434717,0.4672358470040019,1.592285976872686
5.171381315657829,1.5014972445667834,0.4664388511735867,1.5895925894112057
5.176620810405203,1.5014592823814408,0.46530438139969965,1.5907655461183092
5.1818603051525765,1.501421320196098,0.4641699116258128,1.5919385028254127
5.187099799899951,1.5013833580107554,0.46303544185192574,1.5931114595325164
5.192339294647324,1.5013453958254128,0.4619009720780389,1.59428441623962
5.197578789394698,1.50130743364007,0.46076650230415184,1.5954573729467236
5.202818284142071,1.5012694714547274,0.459632032530265,1.5966303296538271
5.208057778889445,1.5012315092693846,0.45849756275637815,1.5978032863609304
5.213297273636819,1.501193547084042,0.4573630929824911,1.598976243068034
5.218536768384192,1.5011555848986993,0.45622862320860424,1.6001491997751376
5.223776263131566,1.5010923398699343,0.4551045656568285,1.6012952331095542
5.22901575787894,1.496010450421961,0.45604733419409704,1.5970969769657326
5.234255252626314,1.4909285609739864,0.4569901027313658,1.5928987208219105
5.239494747373687,1.4858466715260128,0.45793287126863436,1.588700464678089
5.244734242121061,1.4807647820780383,0.45887563980590307,1.5845022085342666
5.2499737368684345,1.4756828926300647,0.4598184083431716,1.580303952390445
