# composition,0.535LiCl-0.086NaCl-0.379KCl
# source,Numbers, 2026
# temperature_K,650
# raw_file,0.535LiCl-0.086NaCl-0.379KCl_Numbers_2026_650.0_AP.csv
# savgol,False
# grid_points,2000
r (A),Cl-Cl,K-Cl,K-K,K-Li,K-Na,Li-Cl,Li-Li,Li-Na,Na-Cl,Na-Na
3.3637556278139065,0.76994091489149,2.6021806285808715,0.08620518480946891,0.7856248206786391,0.256924346681842,0.33705345361998007,1.5911229686699586,1.585563006827509,1.029500799752776,0.551944883388279
3.36899512256128,0.7934833624404254,2.580915155747487,0.08800123821029178,0.7999238828879449,0.26573841229111667,0.33834334607447303,1.5894677667339925,1.587869159997723,1.0145835528859959,0.5569408166416118
3.374234617308654,0.8170258099893608,2.559649682914103,0.08979729161111463,0.8142229450972507,0.2745524779003913,0.339633238528966,1.5878125647980263,1.590175313167937,0.9996663060192157,0.5619367498949446
3.3794741120560277,0.8405682575382962,2.5383842100807184,0.0915933450119375,0.8285220073065565,0.2833665435096659,0.34092313098345894,1.5861573628620602,1.592481466338151,0.9847490591524355,0.5669326831482774
3.3847136068034014,0.8641107050872318,2.517118737247334,0.09338939841276037,0.8428210695158622,0.2921806091189405,0.34221302343795196,1.584502160926094,1.594787619508365,0.9698318122856553,0.5719286164016102
3.389953101550775,0.8887291342284505,2.498244259922456,0.09722517782912334,0.8567814121383686,0.2985500871087091,0.3406887263050292,1.5873987027965364,1.611715431095468,0.9622767923309055,0.585743893732466
3.395192596298149,0.9137939812643399,2.480361791372385,0.10190722654980636,0.8706012221663516,0.3039053212988952,0.33799683987519963,1.592183734118574,1.6347096754300054,0.9577763133290202,0.6032182606274017
3.4004320910455226,0.9388588283002294,2.462479322822314,0.10658927527048939,0.8844210321943347,0.3092605554890812,0.3353049534453701,1.5969687654406117,1.6577039197645427,0.9532758343271349,0.6206926275223373
3.4056715857928963,0.9639236753361189,2.4445968542722425,0.11127132399117241,0.8982408422223177,0.31461578967926723,0.33261306701554055,1.6017537967626494,1.6806981640990801,0.9487753553252497,0.638166994417273
3.4109110805402696,0.9889885223720062,2.426714385722173,0.11595337271185505,0.9120606522502996,0.3199710238694528,0.32992118058571124,1.6065388280846866,1.7036924084336156,0.9442748763233648,0.6556413613122071
3.4161505752876433,1.0140533694078957,2.408831917172102,0.12063542143253808,0.9258804622782827,0.3253262580596389,0.3272292941558817,1.6113238594067243,1.726686652768153,0.9397743973214795,0.6731157282071427
3.421390070035017,1.039118216443785,2.3909494486220306,0.1253174701532211,0.9397002723062657,0.3306814922498249,0.32453740772605216,1.616108890728762,1.7496808971026903,0.9352739183195943,0.6905900951020782
3.426629564782391,1.0641830634796747,2.3730669800719593,0.12999951887390412,0.9535200823342489,0.3360367264400109,0.32184552129622257,1.6208939220507999,1.7726751414372277,0.930773439317709,0.7080644619970139
3.4318690595297645,1.0892479105155641,2.3551845115218883,0.13468156759458716,0.967339892362232,0.34139196063019694,0.31915363486639303,1.6256789533728375,1.7956693857717652,0.9262729603158237,0.7255388288919495
3.4371085542771382,1.1143127575514535,2.337302042971817,0.13936361631527017,0.981159702390215,0.346747194820383,0.3164617484365635,1.6304639846948752,1.8186636301063026,0.9217724813139384,0.7430131957868851
3.442348049024512,1.1392532801967865,2.3120521831999774,0.1421029380063694,0.9963885949949687,0.3553417631598546,0.31726904201778866,1.6288723707139354,1.834291817259084,0.9131082632973085,0.748378364847456
3.4475875437718857,1.164137085510661,2.2834412872868204,0.14395597911827887,1.0122603172424096,0.36541412992509525,0.31967267684493306,1.6243717032188634,1.8465595768654441,0.9025445293067987,0.748219264823006
3.4528270385192594,1.1890208908245354,2.254830391373663,0.14580902023018832,1.0281320394898508,0.37548649669033596,0.3220763116720774,1.6198710357237913,1.8588273364718044,0.8919807953162889,0.7480601647985562
3.458066533266633,1.21390469613841,2.2262194954605055,0.1476620613420978,1.0440037617372917,0.3855588634555766,0.3244799464992218,1.6153703682287193,1.8710950960781645,0.8814170613257791,0.7479010647741063
3.4633060280140064,1.2387885014522821,2.1976085995473507,0.1495151024540071,1.0598754839847315,0.3956312302208164,0.32688358132636597,1.6108697007336477,1.8833628556845234,0.8708533273352702,0.7477419647496565
3.46854552276138,1.2636723067661566,2.1689977036341936,0.15136814356591657,1.0757472062321725,0.40570359698605707,0.32928721615351036,1.6063690332385756,1.8956306152908835,0.8602895933447603,0.7475828647252066
3.473785017508754,1.2885561120800313,2.140386807721036,0.15322118467782603,1.0916189284796136,0.4157759637512977,0.3316908509806547,1.6018683657435036,1.9078983748972436,0.8497258593542505,0.7474237647007567
3.4790245122561276,1.3134399173939055,2.1117759118078787,0.1550742257897355,1.1074906507270545,0.42584833051653836,0.3340944858077991,1.5973676982484315,1.9201661345036036,0.8391621253637407,0.7472646646763068
3.4842640070035014,1.3383237227077802,2.0831650158947217,0.15692726690164496,1.1233623729744957,0.43592069728177907,0.3364981206349435,1.5928670307533594,1.9324338941099637,0.8285983913732309,0.747105564651857
3.489503501750875,1.3632075280216547,2.0545541199815642,0.15878030801355444,1.1392340952219366,0.4459930640470197,0.33890175546208784,1.5883663632582874,1.944701653716324,0.8180346573827211,0.7469464646274071
3.494742996498249,1.3893950515574478,2.0319095393921667,0.1652621147367121,1.1535013837654704,0.45683667464791067,0.33909216317174345,1.5900927921552794,1.952739112531724,0.8089003232812579,0.749451288435797
3.4999824912456226,1.4162344342042008,2.0122481164646495,0.1740583042654944,1.1669664554570502,0.46806590716662694,0.3381759573226544,1.5949327692483044,1.9586614209516433,0.8004806891243184,0.7532880741606072
3.5052219859929963,1.4430738168509536,1.9925866935371324,0.18285449379427673,1.1804315271486303,0.4792951396853432,0.33725975147356535,1.5997727463413294,1.9645837293715627,0.7920610549673788,0.7571248598854172
3.51046148074037,1.4699131994977064,1.9729252706096154,0.19165068332305904,1.1938965988402102,0.4905243722040594,0.33634354562447627,1.6046127234343543,1.970506037791482,0.7836414208104392,0.7609616456102274
3.5157009754877433,1.496752582144457,1.9532638476821,0.20044687285184062,1.2073616705317889,0.5017536047227747,0.33542733977538725,1.6094527005273789,1.976428346211401,0.7752217866535004,0.7647984313350372
3.520940470235117,1.52359196479121,1.9336024247545829,0.20924306238062296,1.2208267422233687,0.512982837241491,0.3345111339262982,1.6142926776204038,1.9823506546313203,0.7668021524965608,0.7686352170598474
3.5261799649824908,1.5504313474379627,1.9139410018270657,0.21803925190940526,1.2342918139149486,0.5242120697602073,0.33359492807720914,1.6191326547134288,1.98827296305124,0.7583825183396212,0.7724720027846576
3.5314194597298645,1.5772707300847157,1.8942795788995488,0.2268354414381876,1.2477568856065284,0.5354413022789235,0.33267872222812006,1.6239726318064538,1.9941952714711593,0.7499628841826818,0.7763087885094676
3.536658954477238,1.6041101127314685,1.8746181559720316,0.23563163096696993,1.2612219572981083,0.5466705347976397,0.331762516379031,1.6288126088994788,2.0001175798910786,0.7415432500257422,0.7801455742342778
3.541898449224612,1.6309494953782213,1.8549567330445145,0.24442782049575223,1.274687028989688,0.5578997673163559,0.33084631052994196,1.6336525859925037,2.006039888310998,0.7331236158688026,0.7839823599590879
3.5471379439719857,1.657224719364544,1.8384278368282387,0.250064689344781,1.2910352344019276,0.5706654045827957,0.3311008885679063,1.6313698854824688,2.0094240476199867,0.7274740619413073,0.7964874950733865
3.5523774387193594,1.6831916240829572,1.823610902884386,0.25397495270603665,1.308959105917319,0.5842707049090382,0.33199531361391177,1.6251945588405272,2.0114210789264892,0.7233383890694393,0.8137299839238027
3.557616933466733,1.7091585288013702,1.8087939689405335,0.25788521606729237,1.3268829774327102,0.5978760052352807,0.3328897386599173,1.6190192321985857,2.0134181102329918,0.7192027161975711,0.830972472774219
3.562856428214107,1.7351254335197832,1.7939770349966808,0.26179547942854803,1.3448068489481015,0.6114813055615232,0.3337841637059228,1.6128439055566441,2.0154151415394943,0.7150670433257031,0.8482149616246353
3.56809592296148,1.7610923382381942,1.7791601010528295,0.26570574278980336,1.3627307204634913,0.6250866058877647,0.3346785887519282,1.6066685789147033,2.017412172845997,0.7109313704538354,0.8654574504750501
3.573335417708854,1.7870592429566072,1.764343167108977,0.2696160061510591,1.3806545919788826,0.6386919062140072,0.33557301379793364,1.6004932522727617,2.0194092041524994,0.7067956975819674,0.8826999393254664
3.5785749124562276,1.8130261476750205,1.7495262331651245,0.27352626951231473,1.398578463494274,0.6522972065402497,0.33646743884393915,1.5943179256308202,2.021406235459002,0.7026600247100993,0.8999424281758828
3.5838144072036013,1.8389930523934335,1.7347092992212718,0.2774365328735704,1.4165023350096653,0.6659025068664922,0.3373618638899446,1.5881425989888787,2.0234032667655044,0.6985243518382312,0.917184917026299
3.589053901950975,1.8649599571118465,1.7198923652774192,0.28134679623482606,1.4344262065250566,0.6795078071927347,0.3382562889359501,1.5819672723469371,2.025400298072007,0.6943886789663631,0.9344274058767152
3.594293396698349,1.8909268618302595,1.7050754313335668,0.2852570595960818,1.452350078040448,0.6931131075189771,0.33915071398195556,1.5757919457049956,2.0273973293785095,0.6902530060944951,0.9516698947271316
3.5995328914457225,1.9111410134876305,1.6883173187710683,0.2937661568776575,1.462568480498658,0.706100893939806,0.3397724693233633,1.5734685723265438,2.0288613000965015,0.6834750576208597,0.9658992316649975
3.6047723861930963,1.9279265243206194,1.670402263751857,0.3050161591757447,1.4681944233987867,0.7187206420730082,0.34023171352083076,1.5734409630931327,2.0300075667037403,0.6751223128885705,0.9783327300629827
3.61001188094047,1.9447120351536082,1.6524872087326454,0.3162661614738319,1.4738203662989156,0.7313403902062104,0.3406909577182982,1.5734133538597215,2.031153833310979,0.6667695681562813,0.9907662284609681
3.6152513756878437,1.9614975459865973,1.634572153713434,0.3275161637719191,1.4794463091990444,0.7439601383394128,0.34115020191576567,1.5733857446263102,2.032300099918218,0.6584168234239921,1.0031997268589534
3.6204908704352174,1.9782830568195862,1.6166570986942224,0.3387661660700063,1.4850722520991733,0.756579886472615,0.34160944611323313,1.573358135392899,2.0334463665254567,0.6500640786917029,1.0156332252569387
3.6257303651825907,1.9950685676525737,1.5987420436750124,0.3500161683680926,1.4906981949993017,0.7691996346058161,0.34206869031070053,1.5733305261594879,2.0345926331326956,0.6417113339594144,1.0280667236549228
3.6309698599299645,2.0118540784855625,1.5808269886558008,0.36126617066617983,1.4963241378994303,0.7818193827390183,0.342527934508168,1.5733029169260766,2.035738899739935,0.6333585892271252,1.0405002220529083
3.636209354677338,2.0286395893185514,1.5629119336365895,0.372516172964267,1.5019500807995592,0.7944391308722205,0.34298717870563544,1.5732753076926653,2.0368851663471736,0.625005844494836,1.0529337204508935
3.641448849424712,2.04542510015154,1.544996878617378,0.38376617526235424,1.507576023699688,0.8070588790054227,0.3434464229031029,1.573247698459254,2.0380314329544125,0.6166530997625468,1.0653672188488787
3.6466883441720856,2.0622106109845295,1.5270818235981665,0.39501617756044144,1.5132019665998169,0.8196786271386249,0.34390566710057036,1.5732200892258428,2.0391776995616513,0.6083003550302577,1.077800717246864
3.6519278389194594,2.078571237291499,1.5120448907037607,0.40244096002510166,1.5264489477077006,0.8305420491532981,0.3446170814900085,1.5709893185876425,2.0372300783708157,0.6032786342934097,1.0853166000552767
3.657167333666833,2.0946562153729102,1.4988751692704894,0.40738409160609207,1.544640156082599,0.8402660364547107,0.3454920938965517,1.567329224228153,2.0332752655093285,0.6004179497850092,1.08964212894814
3.662406828414207,2.110741193454322,1.485705447837218,0.41232722318708254,1.5628313644574976,0.8499900237561231,0.34636710630309486,1.5636691298686634,2.0293204526478408,0.5975572652766087,1.0939676578410031
3.6676463231615806,2.126826171535733,1.4725357264039467,0.417270354768073,1.5810225728323961,0.8597140110575356,0.34724211870963806,1.5600090355091738,2.025365639786353,0.5946965807682082,1.0982931867338663
3.6728858179089543,2.1429111496171447,1.4593660049706754,0.4222134863490634,1.5992137812072948,0.8694379983589481,0.3481171311161812,1.5563489411496843,2.021410826924866,0.5918358962598077,1.1026187156267295
3.6781253126563276,2.158996127698555,1.4461962835374051,0.4271566179300535,1.6174049895821918,0.8791619856603597,0.34899214352272434,1.552688846790195,2.0174560140633786,0.5889752117514074,1.1069442445195923
3.6833648074037013,2.175081105779966,1.433026562104134,0.4320997495110439,1.6355961979570903,0.8888859729617722,0.3498671559292675,1.5490287524307054,2.013501201201891,0.5861145272430069,1.1112697734124557
3.688604302151075,2.191166083861378,1.4198568406708627,0.4370428810920344,1.6537874063319888,0.8986099602631847,0.3507421683358107,1.545368658071216,2.0095463883404037,0.5832538427346065,1.115595302305319
3.6938437968984488,2.207251061942789,1.4066871192375914,0.44198601267302484,1.6719786147068876,0.9083339475645972,0.3516171807423538,1.5417085637117265,2.005591575478916,0.580393158226206,1.119920831198182
3.6990832916458225,2.2233360400242006,1.39351739780432,0.44692914425401525,1.690169823081786,0.9180579348660097,0.352492193148897,1.538048469352237,2.0016367626174283,0.5775324737178055,1.1242463600910453
3.7043227863931962,2.235374400466019,1.377411343676223,0.45566804840138614,1.703503739103414,0.93031566940073,0.3542967197888334,1.5346546088675483,2.0035594941122925,0.5751790826705131,1.1263053425072218
3.70956228114057,2.244559376674791,1.3592347985453637,0.4670834588455644,1.7134126412861963,0.9443600205743217,0.35675667313180365,1.5314484773971426,2.0096266479097125,0.5731833985509251,1.1267661190744525
3.7148017758879437,2.253744352883563,1.3410582534145044,0.47849886928974267,1.7233215434689786,0.9584043717479133,0.3592166264747739,1.528242345926737,2.015693801707133,0.5711877144313372,1.1272268956416829
3.7200412706353174,2.2629293290923345,1.322881708283645,0.48991427973392093,1.7332304456517609,0.9724487229215049,0.36167657981774415,1.5250362144563312,2.0217609555045533,0.5691920303117493,1.1276876722089133
3.725280765382691,2.2721143053011064,1.304705163152786,0.5013296901780993,1.7431393478345432,0.9864930740950965,0.3641365331607144,1.5218300829859255,2.027828109301973,0.5671963461921613,1.128148448776144
3.7305202601300644,2.2812992815098774,1.2865286180219282,0.5127451006222765,1.7530482500173248,1.000537425268687,0.3665964865036845,1.5186239515155202,2.033895263099393,0.5652006620725735,1.1286092253433744
3.735759754877438,2.2904842577186493,1.2683520728910689,0.5241605110664548,1.762957152200107,1.0145817764422784,0.3690564398466547,1.5154178200451145,2.0399624168968136,0.5632049779529855,1.129070001910605
3.740999249624812,2.2996692339274207,1.2501755277602096,0.535575921510633,1.7728660543828894,1.0286261276158701,0.371516393189625,1.5122116885747088,2.046029570694234,0.5612092938333976,1.1295307784778355
3.7462387443721856,2.3088542101361926,1.2319989826293503,0.5469913319548113,1.7827749565656716,1.0426704787894618,0.37397634653259526,1.509005557104303,2.052096724491654,0.5592136097138096,1.1299915550450659
3.7514782391195594,2.3180391863449645,1.213822437498491,0.5584067423989896,1.7926838587484542,1.0567148299630533,0.3764362998755655,1.5057994256338973,2.0581638782890743,0.5572179255942217,1.1304523316122965
3.756717733866933,2.326393180427956,1.199725882529822,0.5665991662910331,1.8017259115697777,1.073287690514214,0.37733792323560916,1.5032614434500646,2.0542687027739897,0.5551986903297571,1.1269277411370089
3.761957228614307,2.334111068724399,1.1887525058711497,0.5723244367604239,1.810104402711754,1.0917960914296203,0.37704666567951833,1.5012349206758653,2.0427474964134884,0.5531614269765152,1.1203524050937748
3.7671967233616805,2.341828957020842,1.1777791292124775,0.5780497072298146,1.8184828938537307,1.1103044923450267,0.3767554081234275,1.4992083979016662,2.031226290052987,0.5511241636232732,1.1137770690505406
3.7724362181090543,2.349546845317285,1.1668057525538051,0.5837749776992053,1.8268613849957072,1.128812893260433,0.3764641505673366,1.4971818751274668,2.019705083692486,0.5490869002700314,1.1072017330073067
3.777675712856428,2.3572647336137282,1.1558323758951328,0.589500248168596,1.8352398761376838,1.1473212941758395,0.3761728930112458,1.4951553523532675,2.0081838773319847,0.5470496369167894,1.1006263969640726
3.7829152076038013,2.3649826219101704,1.1448589992364615,0.5952255186379862,1.8436183672796596,1.1658296950912446,0.37588163545515496,1.4931288295790686,1.9966626709714843,0.5450123735635477,1.094051060920839
3.788154702351175,2.3727005102066134,1.1338856225777891,0.600950789107377,1.8519968584216362,1.184338096006651,0.37559037789906413,1.4911023068048692,1.9851414646109833,0.5429751102103058,1.0874757248776048
3.7933941970985487,2.3804183985030565,1.1229122459191168,0.6066760595767677,1.8603753495636126,1.2028464969220574,0.37529912034297325,1.48907578403067,1.973620258250482,0.5409378468570638,1.080900388834371
3.7986336918459225,2.388136286799499,1.1119388692604444,0.6124013300461585,1.8687538407055893,1.2213548978374638,0.3750078627868824,1.4870492612564707,1.9620990518899808,0.5389005835038219,1.0743250527911368
3.803873186593296,2.395854175095942,1.1009654926017722,0.6181266005155491,1.8771323318475657,1.2398632987528704,0.3747166052307916,1.4850227384822714,1.9505778455294795,0.53686332015058,1.0677497167479026
3.80911268134067,2.399696879618649,1.0907661563870985,0.6259481797626181,1.8802081603326615,1.2516600359328387,0.37567172182304476,1.4820777823138458,1.9444007167859085,0.533057164444361,1.0844972794749141
3.8143521760880437,2.400322115044813,1.081209486779598,0.6355102722608789,1.8788813193641074,1.2578842449654921,0.3776616719971802,1.4783702736483786,1.9426606433114415,0.5277823412340644,1.1206092673276848
3.8195916708354174,2.400947350470976,1.0716528171720978,0.6450723647591396,1.8775544783955533,1.2641084539981458,0.3796516221713156,1.4746627649829114,1.9409205698369743,0.5225075180237679,1.1567212551804555
3.824831165582791,2.40157258589714,1.0620961475645976,0.6546344572574004,1.876227637426999,1.2703326630307994,0.38164157234545104,1.4709552563174442,1.9391804963625072,0.5172326948134713,1.1928332430332265
3.830070660330165,2.4021978213233033,1.0525394779570971,0.6641965497556612,1.874900796458445,1.276556872063453,0.38363152251958643,1.467247747651977,1.93744042288804,0.5119578716031747,1.2289452308859972
3.8353101550775386,2.402823056749467,1.042982808349597,0.673758642253922,1.873573955489891,1.2827810810961067,0.3856214726937219,1.4635402389865098,1.935700349413573,0.5066830483928781,1.2650572187387679
3.840549649824912,2.403448292175631,1.0334261387420973,0.6833207347521819,1.8722471145213369,1.2890052901287596,0.38761142286785716,1.4598327303210428,1.933960275939106,0.5014082251825821,1.3011692065915357
3.8457891445722856,2.404073527601794,1.0238694691345969,0.6928828272504428,1.8709202735527828,1.2952294991614133,0.38960137304199255,1.4561252216555756,1.9322202024646387,0.4961334019722855,1.3372811944443064
3.8510286393196593,2.404698763027958,1.0143127995270966,0.7024449197487035,1.8695934325842285,1.301453708194067,0.391591323216128,1.4524177129901084,1.9304801289901716,0.4908585787619889,1.373393182297077
3.856268134067033,2.4053239984541213,1.0047561299195964,0.7120070122469644,1.8682665916156744,1.3076779172267203,0.39358127339026344,1.4487102043246411,1.9287400555157044,0.48558375555169236,1.409505170149848
3.861507628814407,2.404247068640206,0.9958987510008782,0.7231568461381006,1.8723176366811434,1.3137037960005733,0.39551326899112305,1.4469696836427828,1.9190476833150836,0.4823442203601516,1.4306907478420423
3.8667471235617805,2.4016381901102193,0.9876707337020642,0.7357356472828248,1.8812087791772332,1.3195511775415054,0.3973931054760345,1.4469994521461724,1.9021982422609234,0.4809364443854913,1.438442556389717
3.8719866183091542,2.3990293115802324,0.9794427164032501,0.748314448427549,1.8900999216733232,1.3253985590824375,0.399272941960946,1.447029220649562,1.8853488012067634,0.479528668410831,1.4461943649373916
3.877226113056528,2.396420433050246,0.971214699104436,0.7608932495722733,1.8989910641694132,1.3312459406233697,0.4011527784458574,1.4470589891529517,1.8684993601526032,0.47812089243617073,1.453946173485066
3.8824656078039017,2.393811554520259,0.962986681805622,0.7734720507169975,1.9078822066655032,1.3370933221643018,0.40303261493076886,1.4470887576563414,1.8516499190984432,0.47671311646151043,1.4616979820327407
3.8877051025512754,2.391202675990272,0.9547586645068079,0.7860508518617219,1.916773349161593,1.342940703705234,0.4049124514156803,1.447118526159731,1.8348004780442833,0.47530534048685014,1.4694497905804151
3.8929445972986487,2.3885937974602856,0.9465306472079945,0.798629653006445,1.9256644916576824,1.3487880852461658,0.4067922879005916,1.4471482946631207,1.8179510369901246,0.47389756451218995,1.4772015991280891
3.8981840920460225,2.385984918930299,0.9383026299091805,0.8112084541511693,1.9345556341537724,1.354635466787098,0.40867212438550304,1.4471780631665103,1.8011015959359644,0.47248978853752965,1.4849534076757638
3.903423586793396,2.383376040400312,0.9300746126103664,0.8237872552958935,1.9434467766498622,1.36048284832803,0.41055196087041446,1.4472078316699002,1.7842521548818044,0.47108201256286936,1.4927052162234382
3.90866308154077,2.380767161870325,0.9218465953115523,0.8363660564406178,1.9523379191459522,1.3663302298689621,0.4124317973553259,1.4472376001732898,1.7674027138276442,0.46967423658820906,1.5004570247711129
3.9139025762881436,2.3760975936456163,0.9134498209106818,0.8472045892232917,1.957992016567973,1.381360697523834,0.4143527027210944,1.4438581046757957,1.762633745552762,0.46901828104474597,1.500657891428855
3.9191420710355174,2.369418342896846,0.9048884665637463,0.8563459295934706,1.9604891937939943,1.4053469471809166,0.4163136604112632,1.4371537329002115,1.7696462284537136,0.46909553651586644,1.4934947206988893
3.924381565782891,2.3627390921480758,0.8963271122168109,0.8654872699636494,1.962986371020016,1.429333196837999,0.41827461810143196,1.4304493611246272,1.7766587113546648,0.4691727919869869,1.4863315499689236
3.929621060530265,2.3560598413993055,0.8877657578698754,0.8746286103338282,1.9654835482460373,1.4533194464950816,0.4202355757916007,1.4237449893490428,1.783671194255616,0.4692500474581074,1.4791683792389576
3.9348605552776386,2.349380590650535,0.87920440352294,0.8837699507040071,1.967980725472059,1.4773056961521642,0.42219653348176944,1.4170406175734584,1.7906836771565675,0.46932730292922786,1.4720052085089919
3.9401000500250123,2.342701339901765,0.8706430491760045,0.892911291074186,1.9704779026980803,1.5012919458092469,0.4241574911719382,1.410336245797874,1.7976961600575188,0.46940455840034834,1.464842037779026
3.9453395447723856,2.336022089152995,0.8620816948290698,0.902052631444364,1.9729750799241017,1.5252781954663275,0.42611844886210676,1.4036318740222904,1.8047086429584696,0.4694818138714688,1.4576788670490608
3.9505790395197593,2.3293428384042247,0.8535203404821344,0.9111939718145429,1.9754722571501233,1.5492644451234099,0.4280794065522755,1.396927502246706,1.8117211258594208,0.4695590693425893,1.450515696319095
3.955818534267133,2.3226635876554544,0.8449589861351989,0.9203353121847218,1.9779694343761447,1.5732506947804925,0.43004036424244424,1.3902231304711217,1.8187336087603723,0.46963632481370976,1.4433525255891293
3.9610580290145068,2.315984336906684,0.8363976317882635,0.9294766525549006,1.9804666116021663,1.5972369444375751,0.432001321932613,1.3835187586955375,1.8257460916613235,0.46971358028483023,1.4361893548591635
3.9662975237618805,2.309102534253341,0.8284826003820533,0.9391413062720282,1.9830179877997705,1.6116142108287228,0.43451361730674154,1.3779537896274745,1.8240529665655258,0.46871043334269535,1.4352680929464405
3.9715370185092542,2.302006694793619,0.8212505390936203,0.9493589457423749,1.9856266361065211,1.615837654696584,0.43760851177990007,1.3735928285750922,1.813160616524706,0.466565624056656,1.4409426625158588
3.976776513256628,2.2949108553338973,0.8140184778051872,0.9595765852127217,1.988235284413272,1.6200610985644452,0.44070340625305854,1.3692318675227098,1.8022682664838863,0.4644208147706167,1.4466172320852768
3.9820160080040017,2.287815015874176,0.8067864165167542,0.9697942246830684,1.9908439327200227,1.6242845424323065,0.443798300726217,1.3648709064703273,1.7913759164430663,0.46227600548457737,1.452291801654695
3.9872555027513754,2.280719176414454,0.7995543552283211,0.9800118641534151,1.9934525810267736,1.628507986300168,0.44689319519937554,1.3605099454179448,1.7804835664022465,0.46013119619853804,1.457966371224113
3.992494997498749,2.2736233369547323,0.7923222939398881,0.9902295036237619,1.9960612293335245,1.6327314301680291,0.449988089672534,1.3561489843655623,1.7695912163614265,0.45798638691249866,1.4636409407935314
3.9977344922461224,2.266527497495011,0.7850902326514556,1.0004471430941078,1.998669877640275,1.6369548740358901,0.4530829841456922,1.3517880233131803,1.7586988663206076,0.45584157762645955,1.469315510362949
4.002973986993497,2.2594316580352887,0.7778581713630219,1.0106647825644555,2.001278525947026,1.6411783179037518,0.45617787861885095,1.3474270622607976,1.7478065162797867,0.45369676834042,1.4749900799323676
4.00821348174087,2.2523358185755673,0.7706261100745895,1.0208824220348014,2.0038871742537765,1.6454017617716126,0.4592727730920092,1.3430661012084153,1.7369141662389678,0.4515519590543809,1.4806646495017852
4.013452976488244,2.245239979115845,0.7633940487861558,1.0311000615051489,2.0064958225605274,1.6496252056394742,0.46236766756516795,1.3387051401560326,1.7260218161981469,0.44940714976834134,1.486339219071204
4.018692471235617,2.2358913247688275,0.7571193158663675,1.0447094009233486,2.006138844569662,1.6535147543078583,0.4654104621308207,1.336485540910347,1.7185962805958466,0.44901720775638626,1.4819065606688053
4.023931965982991,2.223962834018616,0.7519408783364779,1.0622027838302184,2.0023857461412047,1.6570219391187768,0.4683935938991689,1.336718146314265,1.7151408066892684,0.4506368718163657,1.46589949604062
4.029171460730365,2.2120343432684026,0.7467624408065875,1.0796961667370915,1.9986326477127467,1.660529123929696,0.4713767256675176,1.336950751718183,1.7116853327826895,0.4522565358763454,1.4498924314124317
4.034410955477738,2.200105852518191,0.7415840032766979,1.0971895496439612,1.9948795492842895,1.6640363087406147,0.4743598574358658,1.3371833571221008,1.7082298588761113,0.45387619993632483,1.4338853667842464
4.039650450225112,2.1881773617679774,0.7364055657468075,1.1146829325508343,1.9911264508558313,1.6675434935515339,0.4773429892042144,1.3374159625260187,1.7047743849695325,0.45549586399630454,1.4178783021560581
4.0448899449724856,2.176248871017766,0.7312271282169178,1.132176315457704,1.987373352427374,1.6710506783624524,0.4803261209725626,1.3376485679299366,1.701318911062954,0.45711552805628397,1.4018712375278728
4.05012943971986,2.1643203802675526,0.7260486906870274,1.149669698364577,1.983620253998916,1.6745578631733715,0.4833092527409113,1.3378811733338547,1.6978634371563752,0.4587351921162636,1.3858641728996848
4.055368934467233,2.1523918895173413,0.7208702531571378,1.1671630812714469,1.9798671555704586,1.6780650479842902,0.4862923845092595,1.3381137787377726,1.694407963249797,0.46035485617624305,1.3698571082714992
4.060608429214607,2.1404633987671278,0.7156918156272474,1.18465646417832,1.9761140571420006,1.6815722327952094,0.4892755162776081,1.3383463841416905,1.6909524893432182,0.46197452023622276,1.3538500436433112
4.0658479239619805,2.128534908016916,0.7105133780973578,1.2021498470851897,1.9723609587135433,1.6850794176061281,0.4922586480459563,1.3385789895456084,1.68749701543664,0.4635941842962022,1.3378429790151256
4.071087418709355,2.1164056616082583,0.706728979409405,1.2134126577301574,1.9723265014336546,1.6917171128083086,0.49471053154352107,1.3366648292041408,1.68382043513791,0.46244558489980814,1.3195243943332364
4.076326913456728,2.1040271623877134,0.7046753817555438,1.2169397578701753,1.9769090087258645,1.70224156529402,0.49650283151387636,1.3320853024035153,1.6798693351051057,0.4578599842457826,1.298335888685801
4.081566408204101,2.0916486631671685,0.7026217841016826,1.2204668580101932,1.9814915160180746,1.712766017779731,0.49829513148423166,1.32750577560289,1.6759182350723012,0.4532743835917571,1.2771473830383653
4.086805902951475,2.0792701639466213,0.700568186447821,1.2239939581502117,1.9860740233102854,1.723290470265444,0.5000874314545872,1.3229262488022637,1.6719671350394962,0.4486887829377308,1.255958877390926
4.092045397698849,2.0668916647260764,0.6985145887939598,1.2275210582902296,1.9906565306024955,1.733814922751155,0.5018797314249426,1.3183467220016385,1.668016035006692,0.44410318228370527,1.2347703717434906
4.097284892446223,2.0545131655055293,0.6964609911400982,1.2310481584302482,1.9952390378947062,1.7443393752368679,0.5036720313952981,1.3137671952010124,1.6640649349738867,0.43951758162967897,1.2135818660960513
4.102524387193596,2.0421346662849844,0.694407393486237,1.234575258570266,1.9998215451869163,1.754863827722579,0.5054643313656534,1.309187668400387,1.6601138349410824,0.4349319809756534,1.1923933604486159
4.10776388194097,2.0297561670644373,0.6923537958323754,1.2381023587102846,2.0044040524791273,1.765388280208292,0.507256631336009,1.3046081415997608,1.6561627349082773,0.4303463803216271,1.1712048548011766
