# composition,1.0NaCl
# source,Numbers, 2026
# temperature_K,1090
# raw_file,1.00NaCl_Numbers_2026_1090.0_AP.csv
# savgol,False
# grid_points,2000
r (A),Cl-Cl,Na-Cl,Na-Na
2.8345666583291647,0.007436132386193098,3.0371722969379684,0.1191659855342672
2.8398061530765384,0.00753258898949475,3.010459525778889,0.12258822021085551
2.845045647823912,0.007629045592796401,2.9837467546198093,0.12601045488744383
2.850285142571286,0.007725502196098052,2.9570339834607293,0.12943268956403214
2.8555246373186596,0.007821958799399703,2.9303212123016498,0.13285492424062045
2.8607641320660333,0.007918415402701355,2.90360844114257,0.13627715891720876
2.866003626813407,0.009126305177088614,2.8750907148039,0.14037674838169106
2.8712431215607808,0.010447794474487331,2.846388504096046,0.1445455702416211
2.876482616308154,0.011769283771885936,2.8176862933881943,0.14871439210155074
2.881722111055528,0.013090773069284651,2.78898408268034,0.15288321396148077
2.8869616058029015,0.014412262366683366,2.7602818719724858,0.15705203582141078
2.8922011005502752,0.01573375166408208,2.7315796612646315,0.1612208576813408
2.897440595297649,0.017055240961480797,2.702877450556777,0.16538967954127082
2.9026800900450227,0.018376730258879516,2.674175239848923,0.16955850140120082
2.9079195847923964,0.01969821955627823,2.6454730291410686,0.17372732326113086
2.91315907953977,0.021019708853676947,2.6167708184332144,0.17789614512106086
2.918398574287144,0.02274413541920976,2.5895120076618285,0.18476197442021072
2.9236380690345176,0.02451978282391212,2.562436679933214,0.1919706436480747
2.9288775637818913,0.026295430228614476,2.5353613522045997,0.19917931287593865
2.9341170585292646,0.028071077633316684,2.5082860244759875,0.20638798210380202
2.9393565532766384,0.029846725038019044,2.481210696747373,0.21359665133166597
2.944596048024012,0.0316223724427214,2.4541353690187586,0.22080532055952995
2.949835542771386,0.03339801984742376,2.427060041290144,0.2280139897873939
2.9550750375187596,0.03517366725212612,2.3999847135615298,0.23522265901525785
2.9603145322661333,0.03694931465682848,2.3729093858329153,0.2424313282431218
2.965554027013507,0.03872496206153084,2.345834058104301,0.24963999747098578
2.9707935217608807,0.04127832114357192,2.32276962806203,0.2557287060665336
2.9760330165082545,0.04395080947098566,2.300319584081539,0.26164585999874973
2.981272511255628,0.0466232977983994,2.2778695401010487,0.26756301393096593
2.9865120060030015,0.04929578612581292,2.25541949612056,0.27348016786318163
2.991751500750375,0.05196827445322666,2.2329694521400696,0.2793973217953978
2.996990995497749,0.054640762780640395,2.210519408159579,0.285314475727614
3.0022304902451227,0.05731325110805414,2.1880693641790887,0.2912316296598302
3.0074699849924964,0.05998573943546788,2.1656193201985983,0.29714878359204633
3.01270947973987,0.06265822776288162,2.1431692762181074,0.30306593752426253
3.017948974487244,0.06533071609029537,2.120719232237617,0.30898309145647873
3.0231884692346176,0.0693393003256632,2.0987777295472716,0.3144734904607308
3.0284279639819913,0.07358901429589833,2.0769280050187575,0.31988687156378237
3.033667458729365,0.07783872826613346,2.055078280490243,0.32530025266683393
3.0389069534767383,0.08208844223636824,2.0332285559617307,0.330713633769885
3.044146448224112,0.08633815620660337,2.011378831433216,0.33612701487293656
3.049385942971486,0.0905878701768385,1.9895291069047019,0.3415403959759881
3.0546254377188595,0.09483758414707363,1.9676793823761876,0.3469537770790396
3.0598649324662333,0.09908729811730876,1.9458296578476733,0.3523671581820912
3.065104427213607,0.10333701208754391,1.9239799333191587,0.35778053928514275
3.0703439219609807,0.10758672605777904,1.9021302087906444,0.3631939203881943
3.0755834167083544,0.11345718088094077,1.8806193487818899,0.37088448242171124
3.080822911455728,0.11966651788244159,1.8591793422636305,0.37905118228614354
3.086062406203102,0.12587585488394243,1.837739335745371,0.3872178821505759
3.0913019009504756,0.13208519188544326,1.8162993292271117,0.3953845820150082
3.096541395697849,0.13829452888694355,1.794859322708854,0.40355128187943984
3.1017808904452226,0.14450386588844438,1.7734193161905947,0.41171798174387214
3.1070203851925964,0.15071320288994522,1.7519793096723353,0.4198846816083045
3.11225987993997,0.15692253989144606,1.730539303154076,0.4280513814727368
3.117499374687344,0.16313187689294686,1.7090992966358165,0.4362180813371691
3.1227388694347176,0.1693412138944477,1.687659290117557,0.4443847812016014
3.1279783641820913,0.17654572105152638,1.669836815472735,0.45429534632416296
3.133217858929465,0.18398820368059093,1.6528794027976472,0.46462292270410294
3.1384573536768388,0.1914306863096555,1.6359219901225597,0.47495049908404297
3.1436968484242125,0.19887316893872006,1.6189645774474721,0.485278075463983
3.1489363431715858,0.206315651567784,1.602007164772386,0.49560565184392213
3.1541758379189595,0.21375813419684858,1.5850497520972984,0.5059332282238621
3.1594153326663332,0.22120061682591313,1.5680923394222106,0.5162608046038022
3.164654827413707,0.22864309945497768,1.551134926747123,0.5265883809837422
3.1698943221610807,0.23608558208404226,1.5341775140720355,0.5369159573636821
3.1751338169084544,0.24352806471310684,1.5172201013969477,0.5472435337436221
3.180373311655828,0.2525163372981495,1.5014449214197092,0.5563262069369689
3.185612806403202,0.261923056208855,1.4859897725867923,0.5650718840447729
3.1908523011505756,0.27132977511956047,1.470534623753876,0.5738175611525769
3.1960917958979493,0.2807364940302659,1.4550794749209592,0.5825632382603809
3.201331290645323,0.2901432129409714,1.4396243260880426,0.591308915368185
3.2065707853926964,0.29954993185167605,1.424169177255127,0.6000545924759882
3.21181028014007,0.30895665076238155,1.4087140284222104,0.6088002695837922
3.217049774887444,0.318363369673087,1.3932588795892937,0.6175459466915962
3.2222892696348175,0.3277700885837925,1.3778037307563773,0.6262916237994003
3.2275287643821913,0.3371768074944979,1.3623485819234604,0.6350373009072042
3.232768259129565,0.34934546097448826,1.3491102538409194,0.6444358029154585
3.2380077538769387,0.36235352594122167,1.336545665398198,0.6540327124914965
3.2432472486243125,0.3753615909079551,1.3239810769554765,0.6636296220675346
3.248486743371686,0.3883696558746885,1.311416488512755,0.6732265316435727
3.25372623811906,0.4013777208414219,1.2988519000700338,0.6828234412196108
3.258965732866433,0.41438578580815427,1.2862873116273135,0.692420350795648
3.264205227613807,0.4273938507748877,1.273722723184592,0.7020172603716861
3.2694447223611807,0.44040191574162113,1.2611581347418706,0.7116141699477241
3.2746842171085544,0.45340998070835453,1.248593546299149,0.7212110795237622
3.279923711855928,0.46641804567508793,1.2360289578564276,0.7308079890998003
3.285163206603302,0.47888453223962024,1.224359953107053,0.7417414187623816
3.2904027013506756,0.4911674637081045,1.2129944851128058,0.753127830065033
3.2956421960980493,0.5034503951765888,1.2016290171185586,0.7645142413676844
3.300881690845423,0.5157333266450731,1.1902635491243116,0.7759006526703358
3.3061211855927968,0.5280162581135573,1.1788980811300644,0.7872870639729871
3.3113606803401705,0.5402991895820417,1.1675326131358172,0.7986734752756385
3.316600175087544,0.552582121050525,1.1561671451415712,0.8100598865782889
3.3218396698349175,0.5648650525190092,1.144801677147324,0.8214462978809403
3.3270791645822912,0.5771479839874936,1.1334362091530767,0.8328327091835916
3.332318659329665,0.5894309154559778,1.1220707411588295,0.844219120486243
3.3375581540770387,0.602579775246123,1.1113478866163082,0.8548391324392196
3.3427976488244124,0.6160541046468235,1.1008665660952976,0.8651710839469736
3.348037143571786,0.629528434047524,1.0903852455742868,0.8755030354547276
3.35327663831916,0.6430027634482246,1.0799039250532763,0.8858349869624816
3.3585161330665336,0.6564770928489251,1.0694226045322657,0.8961669384702357
3.3637556278139074,0.6699514222496257,1.0589412840112549,0.9064988899779897
3.3689951225612806,0.683425751650325,1.0484599634902452,0.9168308414857428
3.3742346173086544,0.6969000810510255,1.0379786429692346,0.9271627929934968
3.379474112056028,0.710374410451726,1.027497322448224,0.9374947445012508
3.384713606803402,0.7238487398524266,1.0170160019272132,0.9478266960090048
3.3899531015507756,0.7384635489874942,1.0085203060415204,0.9582242748699353
3.3951925962981493,0.7535515358846929,1.0008484331428211,0.9686490821008008
3.400432091045523,0.7686395227818916,0.9931765602441217,0.9790738893316663
3.4056715857928967,0.7837275096790902,0.9855046873454223,0.9894986965625318
3.4109110805402705,0.7988154965762889,0.977832814446723,0.9999235037933972
3.416150575287644,0.8139034834734876,0.9701609415480236,1.0103483110242628
3.421390070035018,0.8289914703706862,0.9624890686493243,1.020773118255128
3.4266295647823912,0.8440794572678836,0.9548171957506255,1.0311979254859929
3.431869059529765,0.8591674441650823,0.9471453228519261,1.0416227327168583
3.4371085542771387,0.874255431062281,0.9394734499532268,1.0520475399477238
3.4423480490245124,0.8887584697653826,0.9314635599494748,1.0621371493676839
3.447587543771886,0.9029946525405204,0.923299465062031,1.0720738400782892
3.45282703851926,0.9172308353156582,0.9151353701745871,1.0820105307888948
3.4580665332666336,0.9314670180907959,0.9069712752871433,1.0919472214995
3.4633060280140073,0.9457032008659336,0.8988071803996995,1.1018839122101056
3.468545522761381,0.9599393836410715,0.8906430855122557,1.111820602920711
3.473785017508755,0.9741755664162092,0.8824789906248118,1.1217572936313163
3.479024512256128,0.9884117491913457,0.8743148957373686,1.131693984341921
3.484264007003502,1.0026479319664834,0.8661508008499248,1.1416306750525265
3.4895035017508755,1.0168841147416212,0.857986705962481,1.1515673657631318
3.4947429964982493,1.031656072215108,0.8516789089744871,1.1590469965762884
3.499982491245623,1.0466959170377694,0.8462992609362179,1.1652980974407205
3.5052219859929967,1.0617357618604308,0.8409196128979487,1.171549198305153
3.5104614807403705,1.0767756066830922,0.8355399648596796,1.177800299169585
3.515700975487744,1.0918154515057537,0.8301603168214104,1.1840514000340172
3.520940470235118,1.106855296328415,0.8247806687831413,1.1903025008984496
3.5261799649824916,1.1218951411510765,0.8194010207448722,1.1965536017628817
3.531419459729865,1.1369349859737365,0.8140213727066035,1.2028047026273134
3.5366589544772387,1.151974830796398,0.8086417246683343,1.2090558034917458
3.5418984492246124,1.1670146756190594,0.8032620766300652,1.215306904356178
3.547137943971986,1.1817117940290145,0.7973612901455729,1.2234591274587292
3.55237743871936,1.1962216084692348,0.7911756954404703,1.2326503359704852
3.5576169334667336,1.210731422909455,0.7849901007353676,1.2418415444822413
3.5628564282141073,1.2252412373496753,0.778804506030265,1.2510327529939973
3.568095922961481,1.2397510517898955,0.7726189113251624,1.260223961505753
3.5733354177088548,1.254260866230116,0.7664333166200598,1.2694151700175091
3.5785749124562285,1.2687706806703363,0.760247721914957,1.2786063785292652
3.5838144072036022,1.2832804951105565,0.7540621272098544,1.2877975870410212
3.5890539019509755,1.2977903095507757,0.7478765325047524,1.2969887955527764
3.5942933966983492,1.312300123990996,0.7416909377996497,1.3061800040645324
3.599532891445723,1.3256660925082546,0.7362906978344171,1.3142524720810407
3.6047723861930967,1.3383503288554282,0.7313585292941469,1.3216581707623813
3.6100118809404704,1.351034565202602,0.7264263607538768,1.329063869443722
3.615251375687844,1.3637188015497754,0.7214941922136066,1.3364695681250627
3.620490870435218,1.376403037896949,0.7165620236733364,1.3438752668064033
3.6257303651825916,1.3890872742441227,0.7116298551330663,1.3512809654877442
3.6309698599299653,1.4017715105912962,0.7066976865927961,1.358686664169085
3.636209354677339,1.41445574693847,0.701765518052526,1.3660923628504256
3.6414488494247124,1.4271399832856424,0.6968333495122562,1.3734980615317656
3.646688344172086,1.4398242196328161,0.691901180971986,1.3809037602131065
3.65192783891946,1.4530576648714355,0.687145020883942,1.3873112986608302
3.6571673336668336,1.466647415052026,0.6825030480975487,1.3930712703454227
3.6624068284142073,1.4802371652326165,0.6778610753111555,1.398831242030015
3.667646323161581,1.493826915413207,0.6732191025247622,1.4045912137146075
3.6728858179089547,1.5074166655937975,0.6685771297383689,1.4103511853992
3.6781253126563285,1.5210064157743879,0.6639351569519757,1.416111157083792
3.683364807403702,1.5345961659549783,0.6592931841655825,1.4218711287683845
3.688604302151076,1.5481859161355689,0.6546512113791891,1.427631100452977
3.6938437968984497,1.5617756663161593,0.6500092385927959,1.4333910721375693
3.699083291645823,1.5753654164967485,0.645367265806403,1.439151043822161
3.7043227863931967,1.5865715424752378,0.641812641504252,1.4453206937868937
3.7095622811405704,1.5960969077983995,0.6390247372871435,1.4517792194619812
3.714801775887944,1.605622273121561,0.6362368330700349,1.4582377451370687
3.720041270635318,1.6151476384447228,0.6334489288529264,1.4646962708121563
3.7252807653826916,1.6246730037678843,0.6306610246358177,1.4711547964872438
3.7305202601300653,1.634198369091046,0.6278731204187092,1.4776133221623313
3.735759754877439,1.6437237344142077,0.6250852162016006,1.4840718478374189
3.740999249624813,1.6532490997373692,0.6222973119844921,1.4905303735125066
3.7462387443721865,1.662774465060531,0.6195094077673835,1.4969888991875941
3.75147823911956,1.6722998303836918,0.6167215035502752,1.503447424862681
3.7567177338669335,1.6812553311105551,0.6137296629929966,1.5089472809794895
3.7619572286143073,1.6897746080535267,0.6105817118744372,1.5137132882751374
3.767196723361681,1.6982938849964984,0.6074337607558778,1.5184792955707853
3.7724362181090547,1.70681316193947,0.6042858096373186,1.5232453028664332
3.7776757128564284,1.7153324388824416,0.6011378585187592,1.5280113101620811
3.782915207603802,1.7238517158254132,0.5979899074002,1.532777317457729
3.788154702351176,1.7323709927683848,0.5948419562816406,1.537543324753377
3.7933941970985496,1.7408902697113564,0.5916940051630813,1.5423093320490249
3.7986336918459234,1.749409546654328,0.588546054044522,1.5470753393446728
3.803873186593297,1.7579288235972996,0.5853981029259627,1.5518413466403207
3.8091126813406704,1.7653095142401203,0.5829253900675337,1.5559303999209606
3.814352176088044,1.771744864881441,0.5810133108104052,1.5594573950515258
3.819591670835418,1.7781802155227617,0.5791012315532766,1.5629843901820912
3.8248311655827916,1.7846155661640823,0.577189152296148,1.5665113853126564
3.8300706603301653,1.791050916805403,0.5752770730390194,1.5700383804432216
3.835310155077539,1.7974862674467236,0.5733649937818909,1.573565375573787
3.8405496498249128,1.8039216180880444,0.5714529145247623,1.5770923707043523
3.8457891445722865,1.810356968729365,0.5695408352676338,1.5806193658349175
3.85102863931966,1.8167923193706856,0.5676287560105051,1.584146360965483
3.856268134067034,1.8232276700120063,0.5657166767533766,1.587673356096048
3.8615076288144072,1.830277548202101,0.5633688664582291,1.5911462203911955
3.866747123561781,1.837880501186093,0.5606288982288644,1.594570366934467
3.8719866183091547,1.845483454170085,0.5578889299994997,1.597994513477739
3.8772261130565284,1.8530864071540771,0.555148961770135,1.6014186600210105
3.882465607803902,1.8606893601380692,0.5524089935407703,1.6048428065642821
3.887705102551276,1.8682923131220612,0.5496690253114056,1.6082669531075537
3.8929445972986496,1.8758952661060535,0.5469290570820409,1.6116910996508256
3.8981840920460233,1.8834982190900456,0.5441890888526761,1.6151152461940972
3.903423586793397,1.8911011720740376,0.5414491206233114,1.6185393927373688
3.908663081540771,1.8987041250580297,0.5387091523939467,1.6219635392806406
3.9139025762881445,1.9007687699719855,0.536994483416208,1.6252522238559282
3.919142071035518,1.8974321936493246,0.5362797349957479,1.6284087994822412
3.9243815657828915,1.8940956173266632,0.5355649865752876,1.6315653751085544
3.9296210605302653,1.8907590410040018,0.5348502381548274,1.6347219507348676
3.934860555277639,1.8874224646813405,0.5341354897343671,1.6378785263611806
3.9401000500250127,1.884085888358679,0.5334207413139069,1.6410351019874938
3.9453395447723865,1.880749312036018,0.5327059928934467,1.644191677613807
3.95057903951976,1.8774127357133565,0.5319912444729864,1.6473482532401202
3.955818534267134,1.8740761593906952,0.5312764960525262,1.6505048288664335
3.9610580290145077,1.8707395830680338,0.530561747632066,1.6536614044927467
3.9662975237618814,1.8708748913036521,0.52908738042021,1.654313411877939
3.9715370185092547,1.8746789435312656,0.5268103232483742,1.6523188394207105
3.9767765132566284,1.8784829957588793,0.5245332660765383,1.650324266963482
3.982016008004002,1.8822870479864933,0.5222562089047024,1.648329694506253
3.987255502751376,1.8860911002141072,0.5199791517328665,1.6463351220490245
3.9924949974987496,1.889895152441721,0.5177020945610306,1.644340549591796
3.9977344922461233,1.8936992046693348,0.5154250373891945,1.6423459771345672
4.002973986993497,1.8975032568969483,0.5131479802173589,1.6403514046773389
4.008213481740871,1.9013073091245625,0.5108709230455227,1.63835683222011
4.013452976488244,1.905111361352176,0.508593865873687,1.6363622597628815
4.018692471235618,1.9069716528669336,0.5073638189384693,1.635287630558279
4.0239319659829915,1.906606024855678,0.5073327675967985,1.635266484755878
4.029171460730366,1.9062403968444221,0.5073017162551275,1.6352453389534767
4.034410955477739,1.9058747688331665,0.5072706649134567,1.6352241931510756
4.039650450225113,1.905509140821911,0.5072396135717859,1.6352030473486743
4.044889944972486,1.9051435128106553,0.5072085622301151,1.6351819015462732
4.050129439719861,1.9047778847993997,0.5071775108884442,1.6351607557438719
4.055368934467234,1.904412256788144,0.5071464595467734,1.6351396099414708
4.060608429214607,1.9040466287768885,0.5071154082051026,1.6351184641390697
4.065847923961981,1.9036810007656326,0.5070843568634318,1.6350973183366684
4.071087418709355,1.9011847898669332,0.5067981738654327,1.6341151569009504
4.076326913456729,1.8960433047091036,0.5061952262828914,1.6319398243699348
4.081566408204102,1.8909018195512752,0.5055922787003502,1.6297644918389194
4.086805902951476,1.885760334393446,0.5049893311178089,1.6275891593079037
4.09204539769885,1.8806188492356173,0.5043863835352677,1.6254138267768883
4.097284892446224,1.875477364077788,0.5037834359527263,1.6232384942458726
4.102524387193597,1.8703358789199596,0.503180488370185,1.6210631617148572
4.10776388194097,1.865194393762131,0.5025775407876438,1.618887829183842
4.1130033766883445,1.8600529086043016,0.5019745932051025,1.6167124966528261
4.118242871435718,1.8549114234464732,0.5013716456225613,1.614537164121811
4.123482366183092,1.850974950972486,0.5010644722296148,1.6124917810280137
4.128721860930465,1.8486617014667333,0.5011557240685343,1.6106214474702352
4.133961355677839,1.84634845196098,0.5012469759074537,1.608751113912456
4.139200850425213,1.8440352024552276,0.5013382277463732,1.6068807803546772
4.144440345172587,1.8417219529494744,0.5014294795852926,1.6050104467968982
4.14967983991996,1.8394087034437216,0.501520731424212,1.6031401132391194
4.154919334667334,1.8370954539379687,0.5016119832631316,1.6012697796813404
4.160158829414708,1.834782204432216,0.501703235102051,1.5993994461235617
4.165398324162081,1.8324689549264632,0.5017944869409704,1.597529112565783
4.170637818909455,1.83015570542071,0.50188573877989,1.595658779008004
4.175877313656828,1.8282960513766884,0.5019707656128064,1.5930846987703853
4.1811168084042025,1.8270999906933465,0.5020466854924962,1.5894810632048522
4.186356303151576,1.8259039300100048,0.502122605372186,1.5858774276393197
4.19159579789895,1.8247078693266632,0.5021985252518759,1.5822737920737866
4.196835292646323,1.8235118086433215,0.5022744451315657,1.5786701565082542
4.202074787393697,1.8223157479599799,0.5023503650112556,1.575066520942721
4.207314282141071,1.8211196872766382,0.5024262848909454,1.5714628853771886
4.212553776888445,1.8199236265932965,0.5025022047706352,1.5678592498116555
4.217793271635818,1.8187275659099549,0.5025781246503251,1.564255614246123
4.2230327663831915,1.8175315052266132,0.5026540445300149,1.5606519786805904
4.228272261130566,1.8139803927638818,0.5028510612581291,1.5576964119779888
4.233511755877939,1.806682607015758,0.5032407320632816,1.5557718639209606
4.238751250625313,1.7993848212676333,0.5036304028684342,1.5538473158639317
4.243990745372686,1.7920870355195098,0.5040200736735868,1.5519227678069034
4.249230240120061,1.7847892497713849,0.5044097444787394,1.5499982197498747
4.254469734867434,1.7774914640232613,0.5047994152838919,1.5480736716928463
4.259709229614808,1.7701936782751364,0.5051890860890446,1.5461491236358176
4.264948724362181,1.7628958925270128,0.5055787568941972,1.5442245755787891
4.2701882191095555,1.755598106778888,0.5059684276993498,1.5423000275217604
4.275427713856929,1.7483003210307644,0.5063580985045023,1.5403754794647322
4.280667208604302,1.7420349579954975,0.5067178519084543,1.5377587140020008
4.285906703351676,1.7375586562366176,0.5070257621445723,1.533942421117058
4.2911461980990495,1.7330823544777385,0.5073336723806904,1.5301261282321157
4.296385692846424,1.7286060527188587,0.5076415826168085,1.526309835347173
4.301625187593797,1.7241297509599798,0.5079494928529265,1.5224935424622308
4.306864682341171,1.7196534492011,0.5082574030890445,1.518677249577288
4.312104177088544,1.7151771474422208,0.5085653133251626,1.5148609566923459
4.317343671835919,1.710700845683341,0.5088732235612807,1.511044663807403
4.322583166583292,1.7062245439244619,0.5091811337973987,1.507228370922461
4.327822661330665,1.7017482421655827,0.5094890440335167,1.5034120780375186
4.333062156078039,1.6964735392321155,0.5098357293011506,1.498803484351175
4.338301650825413,1.6896888166858428,0.5102557499544772,1.492696408714357
4.343541145572787,1.6829040941395692,0.5106757706078039,1.4865893330775382
4.34878064032016,1.6761193715932965,0.5110957912611306,1.4804822574407202
4.354020135067534,1.6693346490470227,0.5115158119144573,1.4743751818039013
4.3592596298149076,1.6625499265007502,0.5119358325677839,1.4682681061670833
4.364499124562282,1.6557652039544764,0.5123558532211105,1.4621610305302644
4.369738619309655,1.6489804814082039,0.5127758738744372,1.4560539548934464
4.374978114057029,1.64219575886193,0.5131958945277639,1.4499468792566275
4.3802176088044025,1.6354110363156575,0.5136159151810905,1.4438398036198095
4.385457103551776,1.6289238236468235,0.5139431332956478,1.4397703228154077
4.39069659829915,1.623052227570535,0.5140783215415208,1.4399170959334666
4.395936093046523,1.6171806314942472,0.5142135097873937,1.4400638690515257
4.401175587793897,1.6113090354179587,0.5143486980332667,1.4402106421695848
4.406415082541271,1.6054374393416708,0.5144838862791395,1.440357415287644
4.411654577288645,1.5995658432653823,0.5146190745250125,1.4405041884057028
4.416894072036018,1.5936942471890947,0.5147542627708854,1.440650961523762
4.422133566783392,1.587822651112806,0.5148894510167584,1.440797734641821
4.427373061530766,1.5819510550365183,0.5150246392626313,1.44094450775988
4.43261255627814,1.5760794589602296,0.5151598275085043,1.441091280877939
4.437852051025513,1.5700408410390194,0.5160029292681342,1.439048944402201
4.443091545772886,1.5636230013879444,0.518453342858179,1.432036252537269
4.4483310405202605,1.557205161736868,0.5209037564482243,1.4250235606723358
4.453570535267634,1.550787322085793,0.5233541700382691,1.4180108688074038
4.458810030015008,1.5443694824347167,0.5258045836283144,1.4109981769424706
4.464049524762381,1.5379516427836415,0.5282549972183592,1.4039854850775386
4.469289019509755,1.5315338031325654,0.5307054108084045,1.3969727932126053
4.474528514257129,1.5251159634814901,0.5331558243984494,1.3899601013476732
4.479768009004503,1.518698123830414,0.5356062379884947,1.38294740948274
4.485007503751876,1.5122802841793388,0.5380566515785395,1.375934717617808
4.4902469984992495,1.5063121104282138,0.5400560672251126,1.3700178465042518
4.495486493246624,1.5014681014269629,0.5409279880130066,1.3668405272691342
4.500725987993997,1.4966240924257126,0.5417999088009005,1.3636632080340167
4.505965482741371,1.4917800834244614,0.5426718295887945,1.3604858887988989
4.511204977488744,1.4869360744232112,0.5435437503766883,1.3573085695637817
4.516444472236119,1.4820920654219603,0.5444156711645824,1.3541312503286638
4.521683966983492,1.47724805642071,0.5452875919524762,1.3509539310935466
4.526923461730866,1.4724040474194589,0.5461595127403703,1.3477766118584287
4.532162956478239,1.4675600384182088,0.5470314335282642,1.3445992926233115
4.5374024512256135,1.4627160294169577,0.5479033543161582,1.3414219733881936
4.542641945972987,1.4576796289574783,0.5488159009694848,1.3379870869854924
4.54788144072036,1.4521114294672335,0.5498407436470735,1.3338402460535268
4.553120935467734,1.446543229976988,0.5508655863246624,1.3296934051215603
4.5583604302151075,1.4409750304867432,0.5518904290022512,1.3255465641895947
4.563599924962482,1.4354068309964976,0.55291527167984,1.3213997232576284
4.568839419709855,1.429838631506253,0.5539401143574287,1.3172528823256628
4.574078914457229,1.4242704320160073,0.5549649570350176,1.3131060413936964
4.579318409204602,1.4187022325257626,0.5559897997126063,1.3089592004617308
4.584557903951977,1.4131340330355169,0.5570146423901952,1.3048123595297645
4.58979739869935,1.4075658335452723,0.5580394850677839,1.3006655185977989
4.595036893446724,1.4021255471210599,0.5593369439149577,1.2964200218159074
4.600276388194097,1.3970781365425209,0.5614717238544273,1.2918715106378187
4.605515882941471,1.3920307259639821,0.5636065037938969,1.2873229994597302
4.610755377688845,1.3869833153854423,0.5657412837333667,1.2827744882816405
4.615994872436218,1.3819359048069035,0.5678760636728364,1.278225977103552
4.621234367183592,1.3768884942283637,0.5700108436123063,1.2736774659254626
4.6264738619309655,1.371841083649825,0.5721456235517758,1.2691289547473739
4.63171335667834,1.3667936730712853,0.5742804034912458,1.2645804435692845
4.636952851425713,1.3617462624927463,0.5764151834307153,1.2600319323911957
4.642192346173087,1.3566988519142067,0.5785499633701853,1.2554834212131063
4.6474318409204605,1.35205047,0.5806164949904952,1.251297293931966
4.652671335667835,1.3487720864999997,0.582448707381691,1.2483553513636816
4.657910830415208,1.345493703,0.5842809197728864,1.2454134087953979
4.663150325162581,1.3422153195000002,0.5861131321640819,1.242471466227114
4.668389819909955,1.3389369359999999,0.5879453445552777,1.2395295236588295
4.673629314657329,1.3356585525000002,0.5897775569464732,1.2365875810905456
4.678868809404703,1.332380169,0.591609769337669,1.2336456385222612
4.684108304152076,1.3291017855000002,0.5934419817288644,1.2307036959539772
4.68934779889945,1.325823402,0.5952741941200601,1.2277617533856928
4.694587293646824,1.3225450185,0.5971064065112556,1.2248198108174089
4.699826788394198,1.3187542422071032,0.5989229071445724,1.22208263151976
4.705066283141571,1.3129826303611807,0.6006786684212106,1.2201370370610307
4.710305777888944,1.3072110185152581,0.6024344296978489,1.2181914426023015
4.7155452726363185,1.3014394066693344,0.6041901909744873,1.2162458481435718
4.720784767383692,1.2956677948234119,0.6059459522511256,1.2143002536848426
4.726024262131066,1.2898961829774884,0.607701713527764,1.212354659226113
4.731263756878439,1.2841245711315659,0.6094574748044023,1.2104090647673837
4.736503251625813,1.2783529592856422,0.6112132360810407,1.2084634703086543
4.741742746373187,1.2725813474397196,0.612968997357679,1.2065178758499249
4.746982241120561,1.2668097355937962,0.6147247586343174,1.2045722813911954
4.752221735867934,1.2610494606293141,0.616610505445723,1.2027637742646322
4.757461230615308,1.2553389760225102,0.6190671346733371,1.2015573398806902
4.762700725362682,1.2496284914157074,0.6215237639009508,1.2003509054967483
4.767940220110055,1.2439180068089044,0.6239803931285643,1.1991444711128065
4.773179714857429,1.2382075222021005,0.6264370223561784,1.1979380367288643
4.778419209604802,1.2324970375952975,0.628893651583792,1.1967316023449226
4.7836587043521765,1.2267865529884936,0.631350280811406,1.1955251679609804
4.78889819909955,1.2210760683816908,0.6338069100390196,1.1943187335770387
4.794137693846924,1.215365583774887,0.6362635392666336,1.1931122991930965
4.799377188594297,1.209655099168084,0.6387201684942472,1.1919058648091545
4.8046166833416715,1.2041166618524257,0.6411586741350679,1.1906288187948972
4.809856178089045,1.1994462813239117,0.6435057380425214,1.1889955050095047
4.815095672836419,1.194775900795397,0.6458528019499753,1.187362191224112
4.820335167583792,1.190105520266883,0.6481998658574288,1.1857288774387194
4.8255746623311655,1.1854351397383693,0.6505469297648824,1.1840955636533268
4.83081415707854,1.1807647592098547,0.6528939936723364,1.182462249867934
4.836053651825913,1.1760943786813407,0.6552410575797899,1.1808289360825415
4.841293146573287,1.171423998152826,0.6575881214872438,1.1791956222971485
4.84653264132066,1.166753617624312,0.6599351853946973,1.177562308511756
4.851772136068035,1.1620832370957974,0.6622822493021513,1.1759289947263631
4.857011630815408,1.1576441387193597,0.6645680006668334,1.1738529773861932
4.862251125562782,1.1545648198921958,0.6664932765645325,1.169174168456728
4.867490620310155,1.1514855010650324,0.6684185524622311,1.1644953595272636
4.872730115057529,1.148406182237869,0.6703438283599298,1.1598165505977993
4.877969609804903,1.1453268634107052,0.6722691042576289,1.1551377416683342
4.883209104552276,1.1422475445835418,0.6741943801553275,1.15045893273887
4.88844859929965,1.139168225756378,0.6761196560530266,1.1457801238094047
4.8936880940470235,1.1360889069292148,0.6780449319507252,1.1411013148799403
4.898927588794398,1.133009588102051,0.6799702078484242,1.1364225059504751
4.904167083541771,1.1299302692748876,0.681895483746123,1.1317436970210109
4.909406578289145,1.1270347506978489,0.6839934539534769,1.1273204961330665
4.9146460730365185,1.1254221578666834,0.687296830442221,1.1246814393749376
4.919885567783893,1.1238095650355175,0.6906002069309658,1.1220423826168082
