r (A),g(r)_weighted_Ca-Ca,g(r)_weighted_Ca-Cl,g(r)_weighted_Ca-Mg,g(r)_weighted_Ca-Na,g(r)_weighted_Cl-Cl,g(r)_weighted_Mg-Cl,g(r)_weighted_Mg-Mg,g(r)_weighted_Mg-Na,g(r)_weighted_Na-Cl,g(r)_weighted_Na-Na,S_i_Ca-Cl,S_i_Mg-Cl,S_i_Na-Cl,Average_SCL,SCL_BC
5.946826538269135,0.002770893813651993,0.07204859568341282,0.006322464055370112,0.01297095324063319,0.39266542846775393,0.1404783564797676,0.018854253826881502,0.025973967226941487,0.2362495396423278,0.05393836718409504,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
5.952066033016509,0.0027462563275611114,0.0719559792322682,0.00630732745009436,0.012945332647888698,0.3932073037518422,0.1403361456906852,0.01899484779377703,0.02593685387949196,0.23655560118448232,0.05381271451773735,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
5.957305527763882,0.0027216188414702336,0.07186336278112358,0.006292190844818611,0.012919712055144209,0.39374917903593043,0.1401939349016028,0.01913544176067254,0.025899740532042442,0.23686166272663672,0.05368706185137969,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
5.962545022511256,0.0027489911106880474,0.07186350912922347,0.00632912803694947,0.012886838368574141,0.39455238130969705,0.13986255487073593,0.019127709954401367,0.025836680549935435,0.2370951863520473,0.05348269235881948,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
5.96778451725863,0.002796159480542378,0.0718989631171742,0.0063858857056018625,0.012851203988852478,0.3954550506037563,0.13945917270631794,0.019063521971492373,0.025763744686124898,0.2373011003897698,0.05324836144452133,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
5.973024012006003,0.002843327850396708,0.07193441710512491,0.006442643374254254,0.012815569609130812,0.3963577198978156,0.13905579054189995,0.018999333988583382,0.025690808822314358,0.2375070144274923,0.05301403053022319,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
5.978263506753377,0.0028904962202510468,0.07196987109307565,0.006499401042906656,0.012779935229409142,0.397260389191875,0.13865240837748188,0.018935146005674378,0.025617872958503814,0.23771292846521483,0.052779699615925005,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
5.98350300150075,0.002937664590105377,0.07200532508102636,0.006556158711559047,0.012744300849687478,0.39816305848593425,0.13824902621306392,0.018870958022765387,0.025544937094693274,0.23791884250293735,0.052545368701626856,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
5.988742496248125,0.002984832959959715,0.07204077906897709,0.006612916380211449,0.012708666469965808,0.39906572777999366,0.13784564404864583,0.018806770039856383,0.02547200123088273,0.2381247565406599,0.052311037787328665,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
5.993981990995498,0.0030320013298140457,0.0720762330569278,0.0066696740488638405,0.012673032090244144,0.39996839707405296,0.13744226188422784,0.018742582056947392,0.02539906536707219,0.23833067057838242,0.052076706873030516,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
5.999221485742872,0.003079169699668384,0.07211168704487853,0.006726431717516242,0.012637397710522474,0.4008710663681124,0.13703887971980974,0.018678394074038387,0.02532612950326164,0.23853658461610494,0.05184237595873233,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.004460980490245,0.0031263380695227146,0.07214714103282924,0.006783189386168635,0.012601763330800812,0.4017737356621716,0.13663549755539178,0.018614206091129393,0.025253193639451107,0.23874249865382743,0.05160804504443419,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.00970047523762,0.003173506439377053,0.07218259502077999,0.006839947054821036,0.012566128951079142,0.4026764049562311,0.1362321153909737,0.018550018108220392,0.025180257775640556,0.23894841269154993,0.05137371413013601,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.014939969984993,0.0031722543394646432,0.07210034093622371,0.00682609972955823,0.012549091967394855,0.40382246939797845,0.13584874110532896,0.01859682479730592,0.02520400064744683,0.238937350643153,0.051403680827208365,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.020179464732367,0.003150669088546982,0.07196865783901325,0.006782603332117509,0.012539864566388188,0.40507074247825703,0.1354737687047206,0.018690241348652503,0.025268341707163366,0.23883517408172358,0.05154463370983846,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.02541895947974,0.003129083837629325,0.07183697474180281,0.006739106934676795,0.01253063716538152,0.40631901555853533,0.13509879630411228,0.01878365789999907,0.025332682766879888,0.23873299752029423,0.05168558659246852,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.0306584542271136,0.003107498586711668,0.07170529164459236,0.0066956105372360806,0.01252140976437485,0.40756728863881364,0.134723823903504,0.018877074451345635,0.025397023826596414,0.23863082095886487,0.05182653947509858,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.035897948974488,0.0030859133357940068,0.0715736085473819,0.006652114139795359,0.012512182363368183,0.4088155617190922,0.1343488515028956,0.018970491002692217,0.02546136488631295,0.23852864439743546,0.05196749235772868,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.041137443721861,0.0030643280848763497,0.07144192545017146,0.006608617742354645,0.012502954962361514,0.41006383479937053,0.13397387910228728,0.019063907554038785,0.025525705946029473,0.23842646783600613,0.052108445240358736,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.046376938469235,0.003042742833958689,0.07131024235296099,0.006565121344913924,0.012493727561354846,0.41131210787964906,0.13359890670167893,0.019157324105385367,0.025590047005746006,0.23832429127457672,0.05224939812298883,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.0516164332166085,0.0030211575830410317,0.07117855925575055,0.00652162494747321,0.012484500160348178,0.41256038095992736,0.13322393430107063,0.01925074065673193,0.02565438806546253,0.23822211471314736,0.052390351005618896,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.056855927963983,0.002999572332123371,0.07104687615854008,0.006478128550032489,0.012475272759341507,0.4138086540402059,0.13284896190046228,0.019344157208078517,0.025718729125179068,0.23811993815171795,0.05253130388824898,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.062095422711356,0.002977987081205714,0.07091519306132964,0.006434632152591776,0.012466045358334841,0.41505692712048425,0.13247398949985395,0.01943757375942508,0.025783070184895594,0.2380177615902886,0.05267225677087905,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.06733491745873,0.0029821400162735206,0.07086660125403746,0.006446423286561076,0.012436515487533585,0.41609124026831695,0.13207541301809114,0.01955670784507191,0.025790954608912665,0.23808391336311724,0.05262857048942903,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.072574412206103,0.002998172114103841,0.07085635927286144,0.006483731742719596,0.012397615246057914,0.4170268026780976,0.13166594234502638,0.019687711561934215,0.02577278212414539,0.2382277551363727,0.0524996661322498,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.077813906953477,0.003014204211934161,0.0708461172916854,0.006521040198878115,0.012358715004582247,0.41796236508787826,0.1312564716719616,0.019818715278796514,0.02575460963937811,0.23837159690962806,0.05237076177507057,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.083053401700851,0.0030302363097644844,0.07083587531050936,0.0065583486550366416,0.012319814763106571,0.41889792749765914,0.13084700099889676,0.01994971899565884,0.025736437154610835,0.2385154386828835,0.05224185741789132,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.088292896448224,0.0030462684075948047,0.07082563332933332,0.006595657111195161,0.012280914521630902,0.41983348990743974,0.130437530325832,0.020080722712521138,0.02571826466984356,0.23865928045613888,0.052112953060712085,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.093532391195598,0.003062300505425128,0.07081539134815729,0.006632965567353688,0.012242014280155226,0.4207690523172206,0.13002805965276715,0.020211726429383462,0.02570009218507628,0.2388031222293943,0.051984048703532834,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.098771885942972,0.0030783326032554482,0.07080514936698125,0.006670274023512207,0.012203114038679557,0.42170461472700127,0.12961858897970238,0.020342730146245762,0.025681919700309003,0.2389469640026497,0.051855144346353604,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.104011380690346,0.0030943647010857707,0.07079490738580521,0.006707582479670734,0.012164213797203883,0.4226401771367821,0.12920911830663756,0.020473733863108086,0.025663747215541727,0.2390908057759051,0.051726239989174354,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.109250875437719,0.0031103967989160918,0.07078466540462917,0.0067448909358292525,0.012125313555728212,0.42357573954656275,0.12879964763357277,0.020604737579970386,0.025645574730774452,0.2392346475491605,0.051597335631995124,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.114490370185093,0.003126428896746414,0.07077442342345314,0.006782199391987779,0.012086413314252536,0.4245113019563436,0.12839017696050792,0.02073574129683271,0.02562740224600717,0.23937848932241593,0.051468431274815866,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.1197298649324665,0.003109351752490449,0.07073339323187645,0.006775129723623409,0.01202007360936794,0.42522553491548726,0.12810976288466575,0.02081324995569015,0.025648635996056313,0.23907848283969163,0.05137372962707983,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.124969359679841,0.0030755325763870828,0.07067679466221037,0.006745619796066338,0.011939858855061467,0.42582785034110154,0.12789460761647567,0.020863708283330052,0.02568979591767299,0.23855403988035873,0.051296322934307505,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.130208854427214,0.0030417134002837217,0.0706201960925443,0.006716109868509274,0.011859644100755008,0.4264301657667157,0.12767945234828562,0.020914166610969957,0.025730955839289665,0.2380295969210259,0.05121891624153519,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.135448349174587,0.00300789422418036,0.07056359752287823,0.0066865999409522064,0.011779429346448548,0.4270324811923298,0.12746429708009557,0.020964624938609858,0.025772115760906336,0.23750515396169308,0.05114150954876288,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.140687843921961,0.002974075048076994,0.07050699895321216,0.006657090013395137,0.011699214592142073,0.42763479661794407,0.1272491418119055,0.021015083266249766,0.025813275682523014,0.23698071100236018,0.051064102855990556,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.145927338669335,0.0029402558719736323,0.0704504003835461,0.006627580085838071,0.011618999837835611,0.4282371120435582,0.12703398654371542,0.021065541593889663,0.025854435604139688,0.23645626804302733,0.05098669616321824,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.151166833416709,0.0029064366958702656,0.07039380181388002,0.006598070158281001,0.011538785083529138,0.4288394274691724,0.12681883127552535,0.021115999921529578,0.025895595525756366,0.23593182508369448,0.05090928947044591,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.156406328164082,0.002872617519766904,0.07033720324421394,0.006568560230723934,0.011458570329222676,0.4294417428947866,0.1266036760073353,0.021166458249169476,0.02593675544737304,0.23540738212436166,0.050831882777673594,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.161645822911456,0.0028387983436635377,0.07028060467454787,0.006539050303166864,0.011378355574916201,0.43004405832040077,0.1263885207391452,0.021216916576809384,0.025977915368989718,0.23488293916502875,0.05075447608490127,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.16688531765883,0.0028049791675601767,0.0702240061048818,0.006509540375609799,0.011298140820609742,0.43064637374601494,0.12617336547095515,0.021267374904449285,0.026019075290606392,0.2343584962056959,0.05067706939212896,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.172124812406204,0.002782536755301922,0.07014705028654754,0.00654716399065352,0.011294148119353494,0.4314742251377494,0.12582138925610134,0.021331265662563433,0.02604563814553089,0.23409787921866385,0.050644085425564346,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.177364307153577,0.0027663803370748213,0.070058846494241,0.006621880847134234,0.011332270326786463,0.432426691732554,0.12539381547538672,0.02140257823051158,0.026064135695123513,0.23398303378052937,0.05063564631161255,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.182603801900951,0.002750223918847718,0.06997064270193444,0.006696597703614962,0.011370392534219436,0.4333791583273588,0.124966241694672,0.021473890798459738,0.026082633244716144,0.23386818834239492,0.050627207197660756,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.1878432966483246,0.0027340675006206163,0.0698824389096279,0.006771314560095675,0.011408514741652406,0.4343316249221634,0.1245386679139574,0.02154520336640789,0.02610113079430877,0.23375334290426047,0.050618768083708965,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.193082791395698,0.0027179110823935156,0.06979423511732136,0.006846031416576391,0.011446636949085374,0.43528409151696795,0.12411109413324277,0.021616515934356036,0.026119628343901396,0.23363849746612605,0.05061032896975717,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.198322286143072,0.002701754664166412,0.06970603132501481,0.006920748273057117,0.011484759156518348,0.43623655811177275,0.12368352035252808,0.021687828502304198,0.026138125893494027,0.23352365202799155,0.050601889855805375,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.203561780890445,0.0026855982459393106,0.06961782753270826,0.006995465129537832,0.011522881363951316,0.43718902470657733,0.12325594657181345,0.02175914107025235,0.02615662344308665,0.23340880658985716,0.050593450741853584,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.20880127563782,0.002669441827712207,0.06952962374040171,0.00707018198601856,0.01156100357138429,0.4381414913013821,0.12282837279109877,0.021830453638200506,0.02617512099267928,0.2332939611517227,0.05058501162790179,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.214040770385193,0.0026532854094851064,0.06944141994809516,0.007144898842499274,0.011599125778817259,0.43909395789618666,0.12240079901038414,0.021901766206148653,0.026193618542271906,0.23317911571358824,0.05057657251394999,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.219280265132567,0.0026371289912580026,0.0693532161557886,0.007219615698980001,0.011637247986250234,0.44004642449099146,0.12197322522966943,0.021973078774096818,0.026212116091864537,0.2330642702754538,0.050568133399998196,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.22451975987994,0.002636928376117111,0.06921256465972345,0.0072749667528933986,0.011636238542015592,0.44131388373023306,0.12151044138730425,0.022050100923004953,0.026255670775250702,0.23276637581112267,0.050549314994598776,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.229759254627314,0.002646339690546226,0.069040318161394,0.0073186516606819135,0.011611655813643835,0.44277109757455746,0.1210264466644266,0.022130562578515513,0.02631432011754864,0.23235821084908254,0.05052424400398994,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.234998749374688,0.002655751004975339,0.06886807166306459,0.007362336568470421,0.011587073085272081,0.4442283114188816,0.12054245194154901,0.022211024234026055,0.026372969459846574,0.2319500458870425,0.05049917301338111,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.240238244122062,0.002665162319404454,0.06869582516473516,0.007406021476258936,0.011562490356900323,0.445685525263206,0.12005845721867137,0.022291485889536614,0.026431618802144514,0.23154188092500239,0.05047410202277228,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.245477738869435,0.0026745736338335676,0.06852357866640575,0.007449706384047444,0.011537907628528571,0.4471427391075301,0.1195744624957938,0.022371947545047156,0.02649026814444244,0.23113371596296234,0.05044903103216345,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.250717233616808,0.0026839849482626806,0.06835133216807635,0.007493391291835953,0.011513324900156817,0.4485999529518543,0.11909046777291622,0.0224524092005577,0.02654891748674038,0.2307255510009223,0.05042396004155462,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.255956728364183,0.0026933962626917956,0.06817908566974691,0.007537076199624467,0.01148874217178506,0.4500571667961786,0.11860647305003856,0.02253287085606826,0.026607566829038316,0.2303173860388822,0.05039888905094578,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.261196223111556,0.0027028075771209086,0.0680068391714175,0.007580761107412976,0.011464159443413306,0.45151438064050275,0.11812247832716101,0.022613332511578807,0.026666216171336247,0.22990922107684214,0.050373818060336945,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.26643571785893,0.002712218891550024,0.06783459267308806,0.007624446015201491,0.011439576715041548,0.4529715944848271,0.11763848360428335,0.022693794167089363,0.02672486551363419,0.22950105611480207,0.05034874706972811,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.271675212606303,0.002721630205979137,0.06766234617475865,0.00766813092299,0.011414993986669794,0.45442880832915133,0.11715448888140577,0.022774255822599905,0.02678351485593212,0.22909289115276202,0.05032367607911928,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.2769147073536775,0.0027360436806508986,0.06759789917320258,0.007690878829657066,0.01143750723671047,0.45563956823376905,0.1168063853624975,0.022848011768147925,0.026799374005683736,0.22877177289729475,0.05021067359904799,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.282154202101051,0.0027537365798800764,0.06760412570065143,0.007699900403638709,0.011490896688365912,0.45668875252646285,0.11654737234245716,0.022917371439114684,0.026787179834180927,0.22850772260713256,0.05004002308854078,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.287393696848425,0.0027714294791092563,0.06761035222810027,0.007708921977620352,0.01154428614002136,0.4577379368191569,0.11628835932241674,0.022986731110081458,0.02677498566267812,0.2282436723169702,0.04986937257803355,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.292633191595798,0.002789122378338434,0.06761657875554912,0.007717943551601995,0.011597675591676803,0.45878712111185066,0.11602934630237642,0.02305609078104822,0.02676279149117531,0.22797962202680797,0.04969872206752634,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.297872686343172,0.002806815277567611,0.06762280528299797,0.007726965125583637,0.011651065043332244,0.45983630540454445,0.11577033328233602,0.02312545045201498,0.026750597319672505,0.22771557173664575,0.04952807155701914,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.303112181090546,0.002824508176796791,0.06762903181044681,0.007735986699565281,0.011704454494987696,0.4608854896972385,0.11551132026229562,0.023194810122981753,0.0267384031481697,0.2274515214464835,0.04935742104651191,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.308351675837919,0.002842201076025969,0.06763525833789565,0.007745008273546922,0.011757843946643138,0.46193467398993227,0.11525230724225527,0.023264169793948516,0.026726208976666888,0.22718747115632126,0.049186770536004704,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.313591170585293,0.002859893975255149,0.06764148486534449,0.007754029847528566,0.011811233398298588,0.4629838582826262,0.11499329422221485,0.023333529464915286,0.026714014805164082,0.22692342086615896,0.04901612002549747,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.3188306653326665,0.002877586874484326,0.06764771139279332,0.007763051421510208,0.011864622849954029,0.4640330425753201,0.1147342812021745,0.023402889135882055,0.026701820633661277,0.22665937057599672,0.04884546951499026,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.324070160080041,0.002895279773713506,0.06765393792024217,0.007772072995491852,0.011918012301609477,0.4650822268680141,0.1144752681821341,0.02347224880684882,0.026689626462158465,0.22639532028583448,0.04867481900448303,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.329309654827414,0.002912612409890899,0.0675150795510857,0.007788076963213164,0.01191804076827276,0.4659489446131123,0.11419563682755131,0.023579507076969684,0.02675393705201055,0.2262201055324313,0.04863192826772823,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.334549149574788,0.002929688377971315,0.06727285597662243,0.007809055511882054,0.011880052395842918,0.4666856647320267,0.11390131601574084,0.023713766065801216,0.026872753179995303,0.22610818133311406,0.04868005951570688,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.339788644322161,0.0029467643460517282,0.06703063240215919,0.007830034060550939,0.011842064023413085,0.46742238485094095,0.11360699520393042,0.023848025054632724,0.026991569307980037,0.22599625713379679,0.048728190763685515,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.345028139069536,0.0029638403141321445,0.06678840882769592,0.007851012609219828,0.011804075650983245,0.46815910496985536,0.11331267439211995,0.023982284043464256,0.02711038543596479,0.22588433293447954,0.04877632201166416,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.350267633816909,0.0029809162822125577,0.06654618525323269,0.007871991157888714,0.011766087278553413,0.46889582508876965,0.11301835358030952,0.02411654303229576,0.02722920156394952,0.22577240873516227,0.0488244532596428,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.355507128564282,0.002997992250292971,0.06630396167876945,0.0078929697065576,0.01172809890612358,0.4696325452076839,0.11272403276849909,0.02425080202112727,0.027348017691934255,0.22566048453584503,0.04887258450762144,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.360746623311656,0.003015068218373387,0.06606173810430617,0.00791394825522649,0.011690110533693739,0.4703692653265984,0.11242971195668862,0.024385061009958797,0.027466833819919007,0.22554856033652773,0.048920715755600086,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.36598611805903,0.0030321441864538004,0.06581951452984294,0.007934926803895376,0.011652122161263906,0.4711059854455126,0.1121353911448782,0.024519319998790305,0.02758564994790374,0.2254366361372105,0.048968847003578723,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.371225612806404,0.003049220154534216,0.06557729095537967,0.007955905352564263,0.011614133788834068,0.471842705564427,0.11184107033306767,0.024653578987621837,0.02770446607588849,0.2253247119378932,0.04901697825155736,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.376465107553777,0.00306629612261463,0.06533506738091643,0.007976883901233151,0.011576145416404234,0.4725794256833412,0.11154674952125727,0.02478783797645334,0.027823282203873225,0.22521278773857598,0.049065109499536,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.381704602301151,0.003068239627909754,0.06509927290959189,0.008021099458281703,0.011547760358497514,0.4739093380711278,0.11120704604979573,0.0248985204959012,0.027867982986032633,0.22472874907136037,0.04905422605748759,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.3869440970485245,0.00305848069531759,0.06486845027802797,0.00808328496847718,0.011526801863822012,0.47569798581350853,0.11083224665487074,0.02499097054569234,0.02785536790075379,0.22395694188230358,0.048997704588484924,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.392183591795899,0.0030487217627254235,0.06463762764646401,0.008145470478672668,0.011505843369146507,0.4774866335558894,0.1104574472599457,0.02508342059548349,0.027842752815474946,0.22318513469324666,0.04894118311948226,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.397423086543272,0.0030389628301332595,0.06440680501490009,0.008207655988868147,0.011484884874471003,0.47927528129827,0.1100826478650207,0.025175870645274632,0.027830137730196103,0.2224133275041899,0.048884661650479604,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.402662581290646,0.003029203897541094,0.06417598238333616,0.008269841499063634,0.011463926379795496,0.48106392904065093,0.10970784847009564,0.025268320695065787,0.02781752264491726,0.221641520315133,0.04882814018147693,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.407902076038019,0.003019444964948929,0.06394515975177224,0.008332027009259113,0.011442967885119993,0.48285257678303156,0.10933304907517064,0.025360770744856927,0.027804907559638416,0.22086971312607626,0.04877161871247427,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.413141570785393,0.003009686032356765,0.06371433712020833,0.00839421251945459,0.011422009390444491,0.4846412245254122,0.10895824968024564,0.02545322079464806,0.027792292474359576,0.22009790593701947,0.04871509724347161,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.418381065532767,0.002999927099764599,0.0634835144886444,0.00845639802965008,0.011401050895768984,0.48642987226779316,0.1085834502853206,0.02554567084443922,0.02777967738908073,0.2193260987479626,0.048658575774468936,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.42362056028014,0.002990168167172435,0.06325269185708048,0.008518583539845557,0.011380092401093481,0.4882185200101737,0.10820865089039561,0.025638120894230357,0.027767062303801885,0.21855429155890582,0.04860205430546628,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.428860055027514,0.002980409234580269,0.06302186922551652,0.008580769050041046,0.011359133906417974,0.4900071677525546,0.10783385149547055,0.025730570944021515,0.027754447218523038,0.21778248436984893,0.048545532836463616,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
6.434099549774888,0.002991861485017657,0.06282865935180514,0.008610467405872705,0.011379082472795895,0.491535476061849,0.10750811121152103,0.0257363318305314,0.027805270536228013,0.217304429174289,0.048686515908997606,4.157054077352746e-32,9.992683348823745e-15,4.1912652349050705e-08,2.705893237685494,3.52027
