r (A),g(r)_weighted_Ca-Ca,g(r)_weighted_Ca-Cl,g(r)_weighted_Ca-Na,g(r)_weighted_Cl-Cl,g(r)_weighted_Na-Cl,g(r)_weighted_Na-Na,S_i_Ca-Cl,S_i_Na-Cl,Average_SCL,SCL_BC
3.180373311655828,9.660236420082788e-05,0.18103241699155792,0.001513392029698052,0.2588371570120833,0.26290350836192267,0.010379675653916287,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.185612806403202,0.00010500403108236489,0.17737014398060216,0.001615257072225221,0.26898141190188507,0.2600215820062708,0.010797996673070777,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.190852301150576,0.00011340569796390189,0.17370787096964643,0.0017171221147523953,0.2791256667916868,0.25713965565061886,0.01121631769222526,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.1960917958979493,0.00012180736484543888,0.17004559795869068,0.0018189871572795641,0.2892699216814886,0.254257729294967,0.011634638711379746,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.201331290645323,0.0001302090317269816,0.1663833249477349,0.0019208521998067332,0.2994141765712904,0.25137580293931505,0.01205295973053423,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.2065707853926964,0.0001386106986085186,0.16272105193677944,0.0020227172423338967,0.30955843146109124,0.2484938765836634,0.012471280749688682,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.21181028014007,0.00014701236549005561,0.15905877892582374,0.0021245822848610656,0.319702686350893,0.24561195022801152,0.01288960176884317,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.217049774887444,0.00015541403237159262,0.15539650591486795,0.0022264473273882345,0.32984694124069475,0.2427300238723596,0.013307922787997653,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.222289269634817,0.0001638156992531296,0.1517342329039122,0.0023283123699154086,0.3399911961304965,0.23984809751670771,0.013726243807152141,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.2275287643821917,0.0001722173661346723,0.14807195989295646,0.002430177412442578,0.3501354510202983,0.23696617116105578,0.014144564826306622,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.232768259129565,0.00017697945890361974,0.14528533747296954,0.002564979308395948,0.36174699160307866,0.23474836644507274,0.014394102390056162,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.2380077538769387,0.00018063540659913604,0.1427648441541593,0.0027097914245082524,0.3738044719552936,0.23273240261957723,0.01459234302128068,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.2432472486243125,0.0001842913542946466,0.14024435083534909,0.0028546035406205573,0.3858619523075085,0.23071643879408169,0.014790583652505199,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.248486743371686,0.0001879473019901629,0.13772385751653884,0.0029994156567328613,0.39791943265972346,0.22870047496858611,0.014988824283729723,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.25372623811906,0.0001916032496856792,0.13520336419772863,0.003144227772845166,0.40997691301193834,0.22668451114309063,0.015187064914954243,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.258965732866433,0.0001952591973811955,0.1326828708789186,0.00328903988895746,0.4220343933641522,0.2246685473175953,0.01538530554617875,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.264205227613807,0.00019891514507671177,0.13016237756010837,0.00343385200506977,0.43409187371636715,0.22265258349209976,0.01558354617740327,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.2694447223611807,0.00020257109277222807,0.12764188424129816,0.003578664121182074,0.4461493540685821,0.2206366196666042,0.01578178680862779,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.2746842171085544,0.00020622704046773866,0.12512139092248795,0.0037234762372943793,0.458206834420797,0.2186206558411087,0.015980027439852308,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.279923711855928,0.00020988298816325494,0.1226008976036777,0.003868288353406684,0.47026431477301184,0.2166046920156132,0.016178268071076835,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.285163206603302,0.00022249511021729215,0.12036139196241477,0.004095764547659024,0.4822416480179259,0.21476504193546514,0.016387979973590393,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.290402701350676,0.0002381427141847803,0.11821712039978363,0.004351257761683656,0.49419181731036566,0.2129851491985389,0.01660157979019856,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.2956421960980493,0.0002537903181522742,0.11607284883715249,0.004606750975708289,0.5061419866028052,0.21120525646161264,0.016815179606806733,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.300881690845423,0.0002694379221197681,0.11392857727452133,0.004862244189732922,0.5180921558952448,0.20942536372468637,0.0170287794234149,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.3061211855927968,0.00028508552608725625,0.11178430571189017,0.00511773740375755,0.5300423251876845,0.20764547098776012,0.017242379240023073,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.3113606803401705,0.00030073313005475014,0.10964003414925903,0.005373230617782182,0.5419924944801239,0.20586557825083387,0.01745597905663124,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.316600175087544,0.00031638073402223834,0.10749576258662806,0.005628723831806792,0.5539426637725626,0.20408568551390777,0.017669578873239392,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.321839669834917,0.0003320283379897322,0.10535149102399691,0.00588421704583142,0.5658928330650023,0.2023057927769815,0.017883178689847564,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.3270791645822912,0.00034767594195722607,0.10320721946136577,0.006139710259856053,0.5778430023574418,0.20052590004005524,0.018096778506455732,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.332318659329665,0.00036332354592471427,0.1010629478987346,0.006395203473880686,0.5897931716498815,0.198746007303129,0.018310378323063904,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.3375581540770387,0.0003926216650965351,0.09937239899127297,0.006657427275741165,0.6028896362013111,0.19695942561121002,0.01885174365669078,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.3427976488244124,0.00042705049515549733,0.09785238721971988,0.006922180850270986,0.6164169496604301,0.1951703297948282,0.019516303615679867,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.348037143571786,0.00046147932521445963,0.09633237544816682,0.007186934424800805,0.6299442631195491,0.19338123397844642,0.02018086357466895,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.35327663831916,0.0004959081552734218,0.09481236367661373,0.007451687999330631,0.6434715765786683,0.1915921381620646,0.020845423533658036,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.3585161330665336,0.0005303369853323841,0.09329235190506065,0.0077164415738604514,0.6569988900377872,0.18980304234568282,0.021509983492647124,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.363755627813908,0.0005647658153913464,0.09177234013350756,0.00798119514839027,0.6705262034969063,0.18801394652930103,0.02217454345163621,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.3689951225612806,0.000599194645450303,0.0902523283619546,0.008245948722920069,0.6840535169560241,0.1862248507129194,0.022839103410625238,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.3742346173086544,0.0006336234755092651,0.08873231659040151,0.008510702297449888,0.6975808304151432,0.18443575489653757,0.023503663369614323,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.379474112056028,0.0006680523055682274,0.08721230481884845,0.008775455871979709,0.7111081438742621,0.1826466590801558,0.024168223328603407,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.384713606803402,0.0007024811356271896,0.08569229304729536,0.00904020944650953,0.7246354573333811,0.18085756326377397,0.0248327832875925,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.389953101550776,0.0007570849565340423,0.08432574622843333,0.009434062017574723,0.7362065932566374,0.17941971860537323,0.02529277122440136,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.3951925962981493,0.0008200592523671513,0.08302287103887927,0.009881476938266296,0.7469661236065036,0.17812760581039003,0.025667883534986537,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.400432091045523,0.0008830335482002604,0.08171999584932522,0.010328891858957868,0.7577256539563699,0.1768354930154069,0.026042995845571706,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.4056715857928967,0.0009460078440333694,0.08041712065977118,0.010776306779649442,0.7684851843062362,0.1755433802204238,0.02641810815615688,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.4109110805402705,0.0010089821398664783,0.07911424547021713,0.011223721700341015,0.7792447146561028,0.17425126742544061,0.02679322046674205,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.416150575287644,0.0010719564356995873,0.07781137028066308,0.011671136621032587,0.7900042450059689,0.17295915463045747,0.027168332777327223,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.421390070035018,0.0011349307315326963,0.07650849509110903,0.01211855154172416,0.8007637753558354,0.17166704183547432,0.027543445087912392,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.4266295647823912,0.0011979050273658,0.0752056199015551,0.012565966462415694,0.8115233057057007,0.17037492904049129,0.027918557398497534,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.431869059529765,0.001260879323198909,0.07390274471200105,0.013013381383107267,0.8222828360555671,0.1690828162455082,0.028293669709082703,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.4371085542771387,0.001323853619032018,0.072599869522447,0.013460796303798839,0.8330423664054334,0.167790703450525,0.028668782019667875,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.4423480490245124,0.0014480334525239819,0.0715844412498155,0.013988397994259242,0.842915112569277,0.16650221936999057,0.029208447354780436,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.447587543771886,0.001600135520349367,0.07070014751957568,0.014552581240271114,0.8523833039037306,0.16521539072487992,0.029823182500352572,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.45282703851926,0.001752237588174752,0.06981585378933584,0.015116764486282984,0.8618514952381842,0.1639285620797692,0.03043791764592472,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.4580665332666336,0.0019043396560001367,0.06893156005909602,0.015680947732294854,0.8713196865726378,0.16264173343465851,0.031052652791496854,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.4633060280140078,0.0020564417238255164,0.06804726632885619,0.016245130978306727,0.8807878779070915,0.16135490478954784,0.031667387937069,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.468545522761381,0.002208543791650901,0.06716297259861637,0.016809314224318597,0.8902560692415451,0.1600680761444371,0.03228212308264113,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.473785017508755,0.0023606458594762863,0.06627867886837654,0.01737349747033047,0.8997242605759986,0.15878124749932646,0.03289685822821327,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.479024512256128,0.002512747927301654,0.06539438513813679,0.017937680716342295,0.9091924519104513,0.15749441885421586,0.03351159337378536,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.484264007003502,0.0026648499951270393,0.06451009140789696,0.018501863962354165,0.918660643244905,0.15620759020910513,0.034126328519357506,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.4895035017508755,0.002816952062952424,0.06362579767765714,0.01906604720836604,0.9281288345793587,0.15492076156399442,0.03474106366492964,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.4947429964982493,0.0030616545339407306,0.06314929470382082,0.019797455608023963,0.9364846472266443,0.15362296694255334,0.03507904337131297,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.499982491245623,0.003352657206510501,0.06287668710818622,0.020612476584504904,0.9442842705303457,0.152319689332947,0.035278645358101914,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.5052219859929967,0.0036436598790802657,0.0626040795125516,0.021427497560985845,0.9520838938340477,0.1510164117233407,0.035478247344890856,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.5104614807403705,0.003934662551650031,0.06233147191691702,0.022242518537466786,0.9598835171377491,0.1497131341137344,0.03567784933167979,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.515700975487744,0.0042256652242197955,0.06205886432128241,0.023057539513947727,0.9676831404414509,0.14840985650412808,0.035877451318468735,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.520940470235118,0.004516667896789566,0.06178625672564782,0.023872560490428667,0.9754827637451524,0.14710657889452175,0.03607705330525768,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.526179964982492,0.004807670569359331,0.06151364913001322,0.02468758146690961,0.9832823870488542,0.14580330128491542,0.03627665529204662,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.531419459729865,0.005098673241929073,0.06124104153437863,0.02550260244339048,0.991082010352555,0.1445000236753092,0.03647625727883554,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.5366589544772387,0.005389675914498838,0.06096843393874404,0.02631762341987142,0.9988816336562567,0.1431967460657029,0.03667585926562449,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.5418984492246124,0.005680678587068603,0.060695826343109445,0.02713264439635236,1.0066812569599584,0.14189346845609657,0.03687546125241343,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.547137943971986,0.0060059956664680995,0.06015498347809645,0.027869968212862563,1.0139997602911508,0.14086886048633426,0.03734217460431021,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.55237743871936,0.006350065968204771,0.0594675469193534,0.0285648296279934,1.0210553259629485,0.1399965487150914,0.03795486742318455,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.5576169334667336,0.006694136269941448,0.05878011036061035,0.029259691043124248,1.0281108916347461,0.1391242369438485,0.038567560242058894,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.5628564282141078,0.007038206571678119,0.058092673801867306,0.02995455245825509,1.0351664573065436,0.13825192517260565,0.039180253060933236,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.568095922961481,0.00738227687341479,0.05740523724312424,0.030649413873385933,1.0422220229783417,0.1373796134013628,0.03979294587980757,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.5733354177088548,0.007726347175151468,0.05671780068438119,0.03134427528851677,1.049277588650139,0.13650730163011993,0.04040563869868191,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.5785749124562285,0.008070417476888138,0.056030364125638145,0.032039136703647615,1.056333154321937,0.13563498985887704,0.04101833151755625,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.5838144072036022,0.008414487778624809,0.05534292756689509,0.03273399811877846,1.0633887199937346,0.13476267808763417,0.04163102433643059,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.5890539019509755,0.008758558080361457,0.054655491008152104,0.03342885953390925,1.0704442856655316,0.13389036631639137,0.04224371715530488,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.594293396698349,0.009102628382098129,0.05396805444940906,0.034123720949040086,1.0774998513373295,0.1330180545451485,0.042856409974179215,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.599532891445723,0.009464080162262639,0.05350868922118236,0.0349141948742239,1.0819582483113643,0.13204800395997873,0.043422824153972195,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.6047723861930967,0.009835891303570132,0.05318525450594339,0.03576165385539927,1.0848687327415332,0.13101970104170854,0.04396165626487269,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.6100118809404704,0.010207702444877625,0.05286181979070441,0.03660911283657465,1.0877792171717018,0.12999139812343835,0.04450048837577318,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.615251375687844,0.010579513586185125,0.05253838507546544,0.03745657181775002,1.0906897016018706,0.12896309520516813,0.04503932048667367,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.620490870435218,0.010951324727492618,0.05221495036022647,0.0383040307989254,1.0936001860320392,0.12793479228689794,0.04557815259757416,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.625730365182592,0.011323135868800118,0.05189151564498751,0.03915148978010078,1.0965106704622083,0.12690648936862778,0.046116984708474654,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.630969859929965,0.011694947010107612,0.051568080929748544,0.03999894876127615,1.0994211548923765,0.12587818645035756,0.04665581681937515,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.636209354677339,0.012066758151415105,0.051244646214509575,0.04084640774245153,1.1023316393225453,0.12484988353208737,0.04719464893027563,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.641448849424712,0.012438569292722572,0.050921211499270626,0.041693866723626835,1.1052421237527137,0.12382158061381728,0.04773348104117609,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.646688344172086,0.01281038043403007,0.050597776784031656,0.04254132570480221,1.1081526081828825,0.12279327769554707,0.04827231315207658,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.65192783891946,0.013251498116700785,0.05029097334072627,0.043482836996128336,1.1099616154797798,0.12196092783736155,0.049025693894689505,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.6571673336668336,0.013737579134057553,0.04999495960689842,0.04448536569527954,1.1110560281075708,0.1212557045512144,0.04991826527853734,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.6624068284142073,0.014223660151414326,0.04969894587307059,0.045487894394430746,1.1121504407353626,0.12055048126506727,0.05081083666238521,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.667646323161581,0.0147097411687711,0.04940293213924276,0.04649042309358195,1.1132448533631538,0.11984525797892014,0.051703408046233065,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.6728858179089543,0.015195822186127871,0.04910691840541494,0.047492951792733155,1.114339265990945,0.119140034692773,0.05259597943008091,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.678125312656329,0.015681903203484646,0.04881090467158711,0.04849548049188436,1.1154336786187367,0.11843481140662587,0.05348855081392877,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.683364807403702,0.016167984220841418,0.04851489093775928,0.049498009191035565,1.1165280912465279,0.11772958812047873,0.05438112219777664,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.688604302151076,0.016654065238198193,0.04821887720393144,0.05050053789018677,1.1176225038743188,0.1170243648343316,0.05527369358162448,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.6938437968984497,0.01714014625555496,0.047922863470103605,0.05150306658933797,1.1187169165021107,0.11631914154818446,0.05616626496547234,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.699083291645823,0.01762622727291169,0.04762684973627581,0.0525055952884891,1.119811329129902,0.11561391826203739,0.057058836349320116,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.7043227863931967,0.018101832113231554,0.047558575373967175,0.05371934301855868,1.1205972302538227,0.11519667749678796,0.05759405671088696,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.7095622811405695,0.018570049905640783,0.047650886465934884,0.05508202724478864,1.1211655912147578,0.1149825013296074,0.05787729878751212,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.714801775887944,0.019038267698050004,0.047743197557902586,0.0564447114710186,1.121733952175693,0.11476832516242684,0.058160540864137286,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.720041270635318,0.019506485490459233,0.0478355086498703,0.05780739569724857,1.122302313136628,0.1145541489952463,0.05844378294076245,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.725280765382692,0.01997470328286846,0.047927819741838004,0.05917007992347854,1.1228706740975634,0.11433997282806575,0.05872702501738761,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.730520260130065,0.020442921075277686,0.04802013083380571,0.060532764149708485,1.1234390350584986,0.1141257966608852,0.05901026709401275,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.735759754877439,0.02091113886768691,0.04811244192577343,0.061895448375938446,1.1240073960194337,0.11391162049370464,0.05929350917063791,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.740999249624813,0.02137935666009614,0.04820475301774113,0.06325813260216842,1.1245757569803692,0.11369744432652408,0.059576751247263075,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.7462387443721865,0.02184757445250536,0.04829706410970885,0.06462081682839839,1.1251441179413042,0.11348326815934352,0.059859993323888236,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.75147823911956,0.02231579224491455,0.048389375201676535,0.06598350105462825,1.1257124789022395,0.11326909199216299,0.06014323540051338,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.7567177338669335,0.02304186202074888,0.048232740317848806,0.06718558070178779,1.1244966126213956,0.11273811699459062,0.060750265250806595,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.7619572286143073,0.023965314067081214,0.04788554059414225,0.06826471967558813,1.1219149440714018,0.11196463669764747,0.061605150343774964,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.767196723361681,0.02488876611341355,0.04753834087043568,0.06934385864938851,1.119333275521408,0.11119115640070434,0.06246003543674335,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.772436218109055,0.025812218159745878,0.04719114114672913,0.07042299762318885,1.1167516069714145,0.11041767610376121,0.0633149205297117,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.777675712856429,0.026735670206078206,0.046843941423022555,0.0715021365969892,1.1141699384214208,0.10964419580681808,0.06416980562268007,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.782915207603802,0.02765912225241054,0.04649674169931599,0.07258127557078956,1.1115882698714268,0.10887071550987495,0.06502469071564844,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.788154702351176,0.028582574298742874,0.04614954197560943,0.07366041454458992,1.1090066013214332,0.10809723521293184,0.0658795758086168,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.7933941970985496,0.029506026345075206,0.04580234225190287,0.07473955351839028,1.1064249327714397,0.10732375491598871,0.06673446090158516,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.7986336918459234,0.030429478391407538,0.04545514252819631,0.07581869249219063,1.103843264221446,0.10655027461904557,0.06758934599455353,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.803873186593297,0.031352930437739866,0.04510794280448975,0.07689783146599098,1.1012615956714522,0.10577679432210244,0.06844423108752191,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.8091126813406704,0.03203753993999189,0.0450489505093948,0.07785577907925131,1.0988974691910078,0.10522578127695768,0.06893117887416447,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.814352176088044,0.03252384439417739,0.04522924970319293,0.07871310450784326,1.0967139625022528,0.10485947728032426,0.06911263742940825,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.819591670835418,0.0330101488483629,0.04540954889699105,0.0795704299364352,1.0945304558134978,0.10449317328369084,0.06929409598465201,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.824831165582792,0.0334964533025484,0.04558984809078918,0.08042775536502716,1.092346949124743,0.10412686928705743,0.06947555453989579,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.830070660330165,0.0339827577567339,0.0457701472845873,0.08128508079361911,1.090163442435988,0.10376056529042402,0.06965701309513955,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.835310155077539,0.0344690622109194,0.045950446478385434,0.08214240622221106,1.087979935747233,0.1033942612937906,0.06983847165038336,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.8405496498249128,0.0349553666651049,0.04613074567218356,0.08299973165080302,1.085796429058478,0.10302795729715719,0.07001993020562713,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.8457891445722874,0.035441671119290405,0.046311044865981685,0.08385705707939496,1.0836129223697233,0.10266165330052378,0.07020138876087091,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.85102863931966,0.035927975573475913,0.04649134405977982,0.08471438250798691,1.081429415680968,0.10229534930389035,0.07038284731611469,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.856268134067034,0.036414280027661415,0.04667164325357794,0.08557170793657885,1.0792459089922135,0.10192904530725694,0.07056430587135847,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.8615076288144072,0.0371700050749642,0.04672520670503913,0.08664181051859195,1.0757217626159923,0.10165499738679332,0.07093520186825908,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.866747123561781,0.03816820865607264,0.04666470798839711,0.0879034125386842,1.0709910405210519,0.10146397993488246,0.07147659156265092,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.8719866183091542,0.039166412237181085,0.04660420927175507,0.08916501455877644,1.0662603184261106,0.10127296248297159,0.07201798125704273,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.877226113056528,0.04016461581828953,0.04654371055511304,0.0904266165788687,1.0615295963311695,0.10108194503106074,0.07255937095143458,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.882465607803902,0.04116281939939797,0.046483211838471025,0.09168821859896095,1.0567988742362289,0.10089092757914989,0.07310076064582641,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.887705102551276,0.04216102298050642,0.04642271312182899,0.0929498206190532,1.0520681521412878,0.10069991012723901,0.07364215034021825,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.8929445972986496,0.04315922656161486,0.04636221440518698,0.09421142263914545,1.0473374300463467,0.10050889267532816,0.07418354003461007,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.8981840920460233,0.044157430142723296,0.046301715688544944,0.0954730246592377,1.042606707951406,0.10031787522341729,0.07472492972900191,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.903423586793397,0.04515563372383174,0.04624121697190293,0.09673462667932996,1.037875985856465,0.10012685777150644,0.07526631942339373,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.908663081540771,0.04615383730494019,0.0461807182552609,0.0979962286994222,1.0331452637615244,0.09993584031959558,0.07580770911778559,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.913902576288145,0.04713063437507068,0.046260665936505664,0.09920623894350736,1.0284422481187223,0.09971593529741049,0.0760655755938163,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.919142071035518,0.04808655479835627,0.04647758361964984,0.1003659344357439,1.0237662531247889,0.09946785774381935,0.07604693675293057,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.924381565782892,0.049042475221641936,0.04669450130279404,0.10152562992798057,1.0190902581308547,0.0992197801902282,0.07602829791204485,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.929621060530265,0.04999839564492761,0.046911418985938244,0.1026853254202172,1.0144142631369213,0.09897170263663703,0.07600965907115914,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.934860555277639,0.05095431606821328,0.047128336669082435,0.10384502091245386,1.0097382681429876,0.09872362508304587,0.07599102023027343,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
3.9401000500250127,0.051910236491498944,0.047345254352226626,0.1050047164046905,1.005062273149054,0.09847554752945473,0.07597238138938772,0.06538935851592002,0.034050668948703566,2.8414797506630944,3.76913
